Reaction,Days,Subject,Country,Age,Caff
255.5033032473566,2,gcdx330,Switzerland,36,1
260.84936635872737,3,gcdx330,Switzerland,36,1
377.11911795395685,4,gcdx330,Switzerland,36,1
324.99602946407094,5,gcdx330,Switzerland,36,1
357.4110949875949,6,gcdx330,Switzerland,36,1
408.154712622874,7,gcdx330,Switzerland,36,1
426.74521994060126,8,gcdx330,Switzerland,36,1
360.4052391654353,9,gcdx330,Switzerland,36,1
203.74217313256446,0,gcdx331,Switzerland,39,1
254.56572221844334,1,gcdx331,Switzerland,39,1
279.5873902790714,2,gcdx331,Switzerland,39,1
267.2740805960659,3,gcdx331,Switzerland,39,1
296.2629705915925,4,gcdx331,Switzerland,39,1
303.98830932062333,5,gcdx331,Switzerland,39,1
368.2308657907685,6,gcdx331,Switzerland,39,1
354.3999221201216,7,gcdx331,Switzerland,39,1
373.62606558557223,8,gcdx331,Switzerland,39,1
398.9480334506442,9,gcdx331,Switzerland,39,1
279.45864862606766,0,gcdx332,Switzerland,49,1
240.94109778591877,1,gcdx332,Switzerland,49,1
266.4960507310975,2,gcdx332,Switzerland,49,1
302.8031483301763,3,gcdx332,Switzerland,49,1
293.54867722776555,4,gcdx332,Switzerland,49,1
327.8081716010421,5,gcdx332,Switzerland,49,1
315.31324765372244,6,gcdx332,Switzerland,49,1
354.5833594429889,7,gcdx332,Switzerland,49,1
317.01516060963434,8,gcdx332,Switzerland,49,1
348.74837485325065,9,gcdx332,Switzerland,49,1
222.53526689890867,0,gcdx333,Switzerland,46,1
278.637102662466,1,gcdx333,Switzerland,46,1
289.6414022589963,2,gcdx333,Switzerland,46,1
297.1854856335148,3,gcdx333,Switzerland,46,1
297.87075442091435,4,gcdx333,Switzerland,46,1
315.0546936829035,5,gcdx333,Switzerland,46,1
360.5330181897104,6,gcdx333,Switzerland,46,1
346.0199417331064,7,gcdx333,Switzerland,46,1
349.5664992317468,8,gcdx333,Switzerland,46,1
370.9853088475374,9,gcdx333,Switzerland,46,1
205.77541193532338,0,gcdx334,Switzerland,30,1
206.01043515318256,1,gcdx334,Switzerland,30,1
244.3396780419708,2,gcdx334,Switzerland,30,1
228.85993473062067,3,gcdx334,Switzerland,30,1
215.24118136637242,4,gcdx334,Switzerland,30,1
255.5115038914305,5,gcdx334,Switzerland,30,1
270.91854231321025,6,gcdx334,Switzerland,30,1
259.7281905453317,7,gcdx334,Switzerland,30,1
276.5235451495703,8,gcdx334,Switzerland,30,1
283.3589344625052,9,gcdx334,Switzerland,30,1
286.0633718609286,0,gcdx335,Switzerland,44,1
280.81975578672353,1,gcdx335,Switzerland,44,1
276.78778874895784,2,gcdx335,Switzerland,44,1
307.4709083698471,3,gcdx335,Switzerland,44,1
336.19317987742244,4,gcdx335,Switzerland,44,1
340.64769938651506,5,gcdx335,Switzerland,44,1
319.1125981760879,6,gcdx335,Switzerland,44,1
372.5062566008526,7,gcdx335,Switzerland,44,1
315.8014918662895,8,gcdx335,Switzerland,44,1
348.398557974056,9,gcdx335,Switzerland,44,1
293.9999971870439,0,gcdx337,Switzerland,44,0
254.51710565023382,1,gcdx337,Switzerland,44,0
272.34352381184726,2,gcdx337,Switzerland,44,0
285.28446506086885,3,gcdx337,Switzerland,44,0
310.3428350494619,4,gcdx337,Switzerland,44,0
307.277442186173,5,gcdx337,Switzerland,44,0
291.6470181949861,6,gcdx337,Switzerland,44,0
238.20930278677662,7,gcdx337,Switzerland,44,0
306.9933101428999,8,gcdx337,Switzerland,44,0
352.13339067445816,9,gcdx337,Switzerland,44,0
272.9364345020009,0,gcdx349,Switzerland,40,1
290.003963733214,1,gcdx349,Switzerland,40,1
328.583623201749,2,gcdx349,Switzerland,40,1
282.3730260356741,3,gcdx349,Switzerland,40,1
333.2566880674282,4,gcdx349,Switzerland,40,1
311.7078140100412,5,gcdx349,Switzerland,40,1
351.3501352036973,6,gcdx349,Switzerland,40,1
372.4090488110443,7,gcdx349,Switzerland,40,1
422.59988228586684,8,gcdx349,Switzerland,40,1
371.9893120916041,9,gcdx349,Switzerland,40,1
184.55430723156147,0,gcdx350,Switzerland,44,1
254.00535186826625,1,gcdx350,Switzerland,44,1
278.1680307163193,2,gcdx350,Switzerland,44,1
236.73071872792204,3,gcdx350,Switzerland,44,1
283.9464283362331,4,gcdx350,Switzerland,44,1
257.1958686575079,5,gcdx350,Switzerland,44,1
264.08007519186606,6,gcdx350,Switzerland,44,1
281.8534677437395,7,gcdx350,Switzerland,44,1
327.30174953518537,8,gcdx350,Switzerland,44,1
323.50391094846657,9,gcdx350,Switzerland,44,1
250.38623091800505,0,gcdx351,Switzerland,45,0
287.75120080680944,1,gcdx351,Switzerland,45,0
288.8966749515274,2,gcdx351,Switzerland,45,0
285.0774464971957,3,gcdx351,Switzerland,45,0
275.8988847239033,4,gcdx351,Switzerland,45,0
327.31855842525886,5,gcdx351,Switzerland,45,0
260.3659388901558,6,gcdx351,Switzerland,45,0
388.53613409534034,7,gcdx351,Switzerland,45,0
320.04585587528834,8,gcdx351,Switzerland,45,0
311.7087996261997,9,gcdx351,Switzerland,45,0
223.75385417156346,0,gcdx352,Switzerland,42,0
241.24350093488493,1,gcdx352,Switzerland,42,0
226.4074446383353,2,gcdx352,Switzerland,42,0
301.47886218656873,3,gcdx352,Switzerland,42,0
267.5614826328935,4,gcdx352,Switzerland,42,0
290.50765570457736,5,gcdx352,Switzerland,42,0
260.74894686334466,6,gcdx352,Switzerland,42,0
322.57884579343056,7,gcdx352,Switzerland,42,0
249.58742802095742,8,gcdx352,Switzerland,42,0
286.30308051018545,9,gcdx352,Switzerland,42,0
319.97786369780795,0,gcdx369,Switzerland,36,1
288.9699667548958,1,gcdx369,Switzerland,36,1
295.70222938280637,2,gcdx369,Switzerland,36,1
271.39244514084515,3,gcdx369,Switzerland,36,1
318.08494512224223,4,gcdx369,Switzerland,36,1
323.88652841645774,5,gcdx369,Switzerland,36,1
358.64544223756843,6,gcdx369,Switzerland,36,1
310.33620787152176,7,gcdx369,Switzerland,36,1
334.16849366841626,8,gcdx369,Switzerland,36,1
336.8957835383518,9,gcdx369,Switzerland,36,1
235.77011293925528,0,gcdx370,Switzerland,45,1
277.22102821301644,1,gcdx370,Switzerland,45,1
294.5883533455108,2,gcdx370,Switzerland,45,1
313.08661558831363,3,gcdx370,Switzerland,45,1
294.23072256939827,4,gcdx370,Switzerland,45,1
287.0787657043542,5,gcdx370,Switzerland,45,1
336.8258922868282,6,gcdx370,Switzerland,45,1
365.05865024246907,7,gcdx370,Switzerland,45,1
375.0702846671048,8,gcdx370,Switzerland,45,1
417.0927706466848,9,gcdx370,Switzerland,45,1
301.98093545144775,0,gcdx371,Switzerland,39,1
266.3634637835104,1,gcdx371,Switzerland,39,1
305.9936381550828,2,gcdx371,Switzerland,39,1
328.79535262881456,3,gcdx371,Switzerland,39,1
313.9428802396459,4,gcdx371,Switzerland,39,1
338.857490428535,5,gcdx371,Switzerland,39,1
367.88090676727006,6,gcdx371,Switzerland,39,1
371.9179234909769,7,gcdx371,Switzerland,39,1
344.14865134023233,8,gcdx371,Switzerland,39,1
385.62073930367717,9,gcdx371,Switzerland,39,1
246.09991042391303,0,gcdx372,Switzerland,46,1
254.0663581037599,1,gcdx372,Switzerland,46,1
265.749674926216,2,gcdx372,Switzerland,46,1
287.0916058273588,3,gcdx372,Switzerland,46,1
276.10207501248544,4,gcdx372,Switzerland,46,1
307.2505439761058,5,gcdx372,Switzerland,46,1
336.42550089954636,6,gcdx372,Switzerland,46,1
367.11633637884694,7,gcdx372,Switzerland,46,1
347.0846841245899,8,gcdx372,Switzerland,46,1
365.8448581865086,9,gcdx372,Switzerland,46,1
216.78059520324834,0,zlhk308,Latvia,46,0
284.40139373674583,1,zlhk308,Latvia,46,0
226.42065851795604,2,zlhk308,Latvia,46,0
332.392361902122,3,zlhk308,Latvia,46,0
322.9697679225035,4,zlhk308,Latvia,46,0
338.22290179580887,5,zlhk308,Latvia,46,0
320.87289435185784,6,zlhk308,Latvia,46,0
357.8260949140705,7,zlhk308,Latvia,46,0
377.0122697221342,8,zlhk308,Latvia,46,0
370.42008576029593,9,zlhk308,Latvia,46,0
273.403504484978,0,zlhk309,Latvia,40,1
250.37298090104792,1,zlhk309,Latvia,40,1
257.8447796133993,2,zlhk309,Latvia,40,1
276.61429408770437,3,zlhk309,Latvia,40,1
281.2881668076639,4,zlhk309,Latvia,40,1
248.1583567670644,5,zlhk309,Latvia,40,1
286.90039025941974,6,zlhk309,Latvia,40,1
277.52559082816714,7,zlhk309,Latvia,40,1
312.024064544791,8,zlhk309,Latvia,40,1
310.0703536804864,9,zlhk309,Latvia,40,1
246.26909012759347,0,zlhk310,Latvia,52,1
243.46669130309385,1,zlhk310,Latvia,52,1
228.97853860738417,2,zlhk310,Latvia,52,1
240.28141834402976,3,zlhk310,Latvia,52,1
254.75041220666105,4,zlhk310,Latvia,52,1
335.1247869979859,5,zlhk310,Latvia,52,1
247.1570996219579,6,zlhk310,Latvia,52,1
254.52187684000285,7,zlhk310,Latvia,52,1
319.02787949779196,8,zlhk310,Latvia,52,1
303.34625932335166,9,zlhk310,Latvia,52,1
234.20937042841226,0,zlhk330,Latvia,40,0
211.9314147850274,1,zlhk330,Latvia,40,0
208.3225438544531,2,zlhk330,Latvia,40,0
261.2052539103338,3,zlhk330,Latvia,40,0
213.3442443585808,4,zlhk330,Latvia,40,0
238.92520438465826,5,zlhk330,Latvia,40,0
265.5203436194629,6,zlhk330,Latvia,40,0
202.93057295702786,7,zlhk330,Latvia,40,0
233.21103274541463,8,zlhk330,Latvia,40,0
242.83378774904207,9,zlhk330,Latvia,40,0
215.0116537698262,0,zlhk331,Latvia,31,1
252.63370047565263,1,zlhk331,Latvia,31,1
268.0238840028627,2,zlhk331,Latvia,31,1
326.5323885313667,3,zlhk331,Latvia,31,1
278.3139164168327,4,zlhk331,Latvia,31,1
366.1227645489012,5,zlhk331,Latvia,31,1
339.3602394183322,6,zlhk331,Latvia,31,1
351.24221464142425,7,zlhk331,Latvia,31,1
391.66567720642234,8,zlhk331,Latvia,31,1
410.6693154153163,9,zlhk331,Latvia,31,1
191.42097936200832,0,zlhk332,Latvia,35,0
184.66215751348886,1,zlhk332,Latvia,35,0
220.61092282040715,2,zlhk332,Latvia,35,0
259.3599968460021,3,zlhk332,Latvia,35,0
261.3858679749331,4,zlhk332,Latvia,35,0
253.7421173423911,5,zlhk332,Latvia,35,0
342.8987027214081,6,zlhk332,Latvia,35,0
322.70442692934216,7,zlhk332,Latvia,35,0
385.7058723193273,8,zlhk332,Latvia,35,0
301.99763891529426,9,zlhk332,Latvia,35,0
269.2256696360044,0,zlhk333,Latvia,42,1
262.2443380420974,1,zlhk333,Latvia,42,1
215.3368053605296,2,zlhk333,Latvia,42,1
272.07815771159153,3,zlhk333,Latvia,42,1
289.99001392749864,4,zlhk333,Latvia,42,1
319.4755255264777,5,zlhk333,Latvia,42,1
240.68293565615463,6,zlhk333,Latvia,42,1
315.1339320827776,7,zlhk333,Latvia,42,1
289.6431514687332,8,zlhk333,Latvia,42,1
332.16839608870004,9,zlhk333,Latvia,42,1
241.30634819996848,0,zlhk334,Latvia,27,1
308.5461223305423,1,zlhk334,Latvia,27,1
254.782771697221,2,zlhk334,Latvia,27,1
331.399084320609,3,zlhk334,Latvia,27,1
328.4245625090748,4,zlhk334,Latvia,27,1
276.241682107638,5,zlhk334,Latvia,27,1
306.2430706890102,6,zlhk334,Latvia,27,1
318.45427647875914,7,zlhk334,Latvia,27,1
332.8935816055129,8,zlhk334,Latvia,27,1
317.993177734932,9,zlhk334,Latvia,27,1
271.3344670997571,0,zlhk335,Latvia,48,1
273.87833704690763,1,zlhk335,Latvia,48,1
290.01247004239895,2,zlhk335,Latvia,48,1
295.7173875872861,3,zlhk335,Latvia,48,1
319.74871927119443,4,zlhk335,Latvia,48,1
289.89101078867736,5,zlhk335,Latvia,48,1
331.96580477009013,6,zlhk335,Latvia,48,1
328.579535180848,7,zlhk335,Latvia,48,1
348.8346766190572,8,zlhk335,Latvia,48,1
326.0491904639766,9,zlhk335,Latvia,48,1
205.23853867731822,0,zlhk337,Latvia,17,0
210.39986644590323,1,zlhk337,Latvia,17,0
251.1321690641244,2,zlhk337,Latvia,17,0
218.27118434298467,3,zlhk337,Latvia,17,0
252.49886573194942,4,zlhk337,Latvia,17,0
239.4321241501587,5,zlhk337,Latvia,17,0
293.7432090116421,6,zlhk337,Latvia,17,0
262.37704531212626,7,zlhk337,Latvia,17,0
325.98298068034524,8,zlhk337,Latvia,17,0
325.4485674261971,9,zlhk337,Latvia,17,0
236.5500860340501,0,zlhk349,Latvia,31,0
243.20542728723944,1,zlhk349,Latvia,31,0
238.1377390656857,2,zlhk349,Latvia,31,0
210.98633855497445,3,zlhk349,Latvia,31,0
250.758049702366,4,zlhk349,Latvia,31,0
278.8283380195042,5,zlhk349,Latvia,31,0
301.52816626385027,6,zlhk349,Latvia,31,0
278.18210143338365,7,zlhk349,Latvia,31,0
291.84528021424387,8,zlhk349,Latvia,31,0
274.59930489261546,9,zlhk349,Latvia,31,0
219.390583512384,0,zlhk350,Latvia,46,1
240.2283725231024,1,zlhk350,Latvia,46,1
225.78903316555446,2,zlhk350,Latvia,46,1
229.12017086833703,3,zlhk350,Latvia,46,1
237.94403225741948,4,zlhk350,Latvia,46,1
290.67151154332464,5,zlhk350,Latvia,46,1
285.21972594440626,6,zlhk350,Latvia,46,1
315.76520712892386,7,zlhk350,Latvia,46,1
350.9237797139627,8,zlhk350,Latvia,46,1
337.37239764708175,9,zlhk350,Latvia,46,1
236.81055259050348,0,zlhk351,Latvia,27,1
229.0218922952087,1,zlhk351,Latvia,27,1
261.45138098985973,2,zlhk351,Latvia,27,1
312.1682429153593,3,zlhk351,Latvia,27,1
312.380691504649,4,zlhk351,Latvia,27,1
337.8473418052833,5,zlhk351,Latvia,27,1
308.0811119838091,6,zlhk351,Latvia,27,1
354.1710301757774,7,zlhk351,Latvia,27,1
381.9211971635125,8,zlhk351,Latvia,27,1
383.44914946310706,9,zlhk351,Latvia,27,1
182.06752045205243,0,zlhk352,Latvia,32,0
184.63668106028751,1,zlhk352,Latvia,32,0
261.1985248221302,2,zlhk352,Latvia,32,0
256.9137472651974,3,zlhk352,Latvia,32,0
227.6073073546708,4,zlhk352,Latvia,32,0
280.6943301231804,5,zlhk352,Latvia,32,0
303.1524514015316,6,zlhk352,Latvia,32,0
338.67071557301455,7,zlhk352,Latvia,32,0
313.57141141750105,8,zlhk352,Latvia,32,0
370.7480456072623,9,zlhk352,Latvia,32,0
287.2229629238566,0,zlhk369,Latvia,42,1
270.94316543056846,1,zlhk369,Latvia,42,1
250.46418746783598,2,zlhk369,Latvia,42,1
264.0710564258036,3,zlhk369,Latvia,42,1
230.7454645800149,4,zlhk369,Latvia,42,1
268.2860156065244,5,zlhk369,Latvia,42,1
319.1080622248714,6,zlhk369,Latvia,42,1
332.4212085347487,7,zlhk369,Latvia,42,1
284.9691128368266,8,zlhk369,Latvia,42,1
314.00066296812815,9,zlhk369,Latvia,42,1
239.62388377958766,0,zlhk370,Latvia,42,0
219.41220607172852,1,zlhk370,Latvia,42,0
225.20174002447257,2,zlhk370,Latvia,42,0
273.1210248249738,3,zlhk370,Latvia,42,0
273.5144562082308,4,zlhk370,Latvia,42,0
287.84903319790726,5,zlhk370,Latvia,42,0
293.6966860251615,6,zlhk370,Latvia,42,0
357.72974086924734,7,zlhk370,Latvia,42,0
374.2636789890513,8,zlhk370,Latvia,42,0
393.13809892171565,9,zlhk370,Latvia,42,0
228.1545892849234,0,zlhk371,Latvia,50,1
191.5124839033074,1,zlhk371,Latvia,50,1
214.51240385773272,2,zlhk371,Latvia,50,1
238.40641082432927,3,zlhk371,Latvia,50,1
291.6397952498819,4,zlhk371,Latvia,50,1
225.80346251902546,5,zlhk371,Latvia,50,1
283.08432433277284,6,zlhk371,Latvia,50,1
292.01012428376015,7,zlhk371,Latvia,50,1
319.65679125586723,8,zlhk371,Latvia,50,1
279.8276368819624,9,zlhk371,Latvia,50,1
264.961150254665,0,zlhk372,Latvia,34,1
211.036275348942,1,zlhk372,Latvia,34,1
275.6857465275104,2,zlhk372,Latvia,34,1
232.59175883358813,3,zlhk372,Latvia,34,1
241.57541595168544,4,zlhk372,Latvia,34,1
241.80564090970603,5,zlhk372,Latvia,34,1
280.3640581506457,6,zlhk372,Latvia,34,1
240.02821215172628,7,zlhk372,Latvia,34,1
255.76681904174654,8,zlhk372,Latvia,34,1
260.91359660745854,9,zlhk372,Latvia,34,1
323.0898508530919,0,drps308,Finland,46,1
299.25239223751373,1,drps308,Finland,46,1
357.3317003560359,2,drps308,Finland,46,1
409.8511893818398,3,drps308,Finland,46,1
342.1549762654217,4,drps308,Finland,46,1
436.6290888351209,5,drps308,Finland,46,1
432.7517995882998,6,drps308,Finland,46,1
464.983872834443,7,drps308,Finland,46,1
474.98946937398125,8,drps308,Finland,46,1
466.3927837495349,9,drps308,Finland,46,1
269.5846352623149,0,drps309,Finland,28,0
244.59876263826607,1,drps309,Finland,28,0
312.52761125284354,2,drps309,Finland,28,0
258.4299949574658,3,drps309,Finland,28,0
271.3556565021444,4,drps309,Finland,28,0
344.9406052710174,5,drps309,Finland,28,0
317.1684843026944,6,drps309,Finland,28,0
273.67920955545713,7,drps309,Finland,28,0
265.6688928961761,8,drps309,Finland,28,0
352.1120786924182,9,drps309,Finland,28,0
281.18786637483015,0,drps310,Finland,41,1
236.39936007478852,1,drps310,Finland,41,1
258.6430719575717,2,drps310,Finland,41,1
288.9460365931693,3,drps310,Finland,41,1
305.1061970949724,4,drps310,Finland,41,1
259.976972972924,5,drps310,Finland,41,1
202.7186294832554,6,drps310,Finland,41,1
269.7168706240448,7,drps310,Finland,41,1
272.4587084733862,8,drps310,Finland,41,1
233.71088905690004,9,drps310,Finland,41,1
298.5527703289333,0,drps330,Finland,47,0
269.0082536273916,1,drps330,Finland,47,0
303.91229123896665,2,drps330,Finland,47,0
273.5135160341406,3,drps330,Finland,47,0
295.20057005611335,4,drps330,Finland,47,0
328.63252528259414,5,drps330,Finland,47,0
327.8892618028395,6,drps330,Finland,47,0
368.38954479278004,7,drps330,Finland,47,0
352.5530723481897,8,drps330,Finland,47,0
406.8639983109804,9,drps330,Finland,47,0
307.6974613778389,0,drps331,Finland,69,1
334.20649656059436,1,drps331,Finland,69,1
331.476327504973,2,drps331,Finland,69,1
413.7528823486439,3,drps331,Finland,69,1
342.5798203097452,4,drps331,Finland,69,1
425.7410548125488,5,drps331,Finland,69,1
434.4026110495579,6,drps331,Finland,69,1
367.2446468846968,7,drps331,Finland,69,1
396.3403834791448,8,drps331,Finland,69,1
422.2306385365945,9,drps331,Finland,69,1
284.93031137868536,0,drps332,Finland,40,1
304.32384120237185,1,drps332,Finland,40,1
288.8108308460865,2,drps332,Finland,40,1
339.7911999398924,3,drps332,Finland,40,1
337.0159891908352,4,drps332,Finland,40,1
356.00247004599476,5,drps332,Finland,40,1
385.5368285987747,6,drps332,Finland,40,1
342.85593439230576,7,drps332,Finland,40,1
412.5328796134587,8,drps332,Finland,40,1
442.67958958725393,9,drps332,Finland,40,1
268.8932905623502,0,drps333,Finland,31,1
249.6827087365109,1,drps333,Finland,31,1
257.32943754409405,2,drps333,Finland,31,1
298.24386579696096,3,drps333,Finland,31,1
277.74568786056767,4,drps333,Finland,31,1
304.90382577064634,5,drps333,Finland,31,1
380.36411062579674,6,drps333,Finland,31,1
336.14822132066263,7,drps333,Finland,31,1
452.0504882333054,8,drps333,Finland,31,1
336.4313800562924,9,drps333,Finland,31,1
229.08181176257114,0,drps334,Finland,24,0
250.17612936770607,1,drps334,Finland,24,0
256.43198086017213,2,drps334,Finland,24,0
239.55404996211098,3,drps334,Finland,24,0
289.3615384517244,4,drps334,Finland,24,0
277.3599304550927,5,drps334,Finland,24,0
284.2286581115753,6,drps334,Finland,24,0
300.494446148823,7,drps334,Finland,24,0
309.6815648622195,8,drps334,Finland,24,0
339.05269897960324,9,drps334,Finland,24,0
325.1723693762043,0,drps335,Finland,51,1
311.9850236168148,1,drps335,Finland,51,1
318.8452333857894,2,drps335,Finland,51,1
262.9714794311259,3,drps335,Finland,51,1
298.4729383069112,4,drps335,Finland,51,1
376.2704248419357,5,drps335,Finland,51,1
353.8545805719964,6,drps335,Finland,51,1
391.85327287213386,7,drps335,Finland,51,1
423.11300024060955,8,drps335,Finland,51,1
459.13478573744567,9,drps335,Finland,51,1
252.39886192875514,0,drps337,Finland,25,1
198.74539133269843,1,drps337,Finland,25,1
280.6392010027396,2,drps337,Finland,25,1
302.8672217754432,3,drps337,Finland,25,1
313.03182897850166,4,drps337,Finland,25,1
308.59754626552257,5,drps337,Finland,25,1
351.83591108459757,6,drps337,Finland,25,1
331.538481782943,7,drps337,Finland,25,1
371.9519922602833,8,drps337,Finland,25,1
329.84421539524055,9,drps337,Finland,25,1
286.54821191568516,0,drps349,Finland,50,1
305.5950900689404,1,drps349,Finland,50,1
340.58861229406136,2,drps349,Finland,50,1
368.3468696812104,3,drps349,Finland,50,1
358.5337424861891,4,drps349,Finland,50,1
340.4275981220352,5,drps349,Finland,50,1
390.1035674820504,6,drps349,Finland,50,1
417.55971657292423,7,drps349,Finland,50,1
377.45369484059387,8,drps349,Finland,50,1
411.35240185798256,9,drps349,Finland,50,1
242.04730202229015,0,drps350,Finland,21,1
293.9615030268019,1,drps350,Finland,21,1
220.09325920880903,2,drps350,Finland,21,1
229.18297689961753,3,drps350,Finland,21,1
217.93982286264497,4,drps350,Finland,21,1
243.30453005066389,5,drps350,Finland,21,1
275.0883518523736,6,drps350,Finland,21,1
278.13425693631115,7,drps350,Finland,21,1
287.2570565165074,8,drps350,Finland,21,1
227.0850951562919,9,drps350,Finland,21,1
304.16864309124225,0,drps351,Finland,44,1
252.59287383774853,1,drps351,Finland,44,1
202.76557850199163,2,drps351,Finland,44,1
310.63455014783216,3,drps351,Finland,44,1
264.3032542611119,4,drps351,Finland,44,1
257.86518326141913,5,drps351,Finland,44,1
284.8188395896511,6,drps351,Finland,44,1
274.2159479838625,7,drps351,Finland,44,1
266.2394639689908,8,drps351,Finland,44,1
262.4217638724997,9,drps351,Finland,44,1
276.75122726171736,0,drps352,Finland,27,1
248.1808305654804,1,drps352,Finland,27,1
306.06771351082034,2,drps352,Finland,27,1
287.70279269545784,3,drps352,Finland,27,1
342.22082856858015,4,drps352,Finland,27,1
304.25725919682316,5,drps352,Finland,27,1
365.43626973669205,6,drps352,Finland,27,1
340.7686795206711,7,drps352,Finland,27,1
356.2888662606818,8,drps352,Finland,27,1
333.0693716001815,9,drps352,Finland,27,1
242.0855462967296,0,drps369,Finland,37,0
241.87150974077005,1,drps369,Finland,37,0
293.7368824055326,2,drps369,Finland,37,0
319.1709864044293,3,drps369,Finland,37,0
233.30587544015162,4,drps369,Finland,37,0
350.23316088528344,5,drps369,Finland,37,0
289.9605890281004,6,drps369,Finland,37,0
336.34241898012004,7,drps369,Finland,37,0
341.4187465194811,8,drps369,Finland,37,0
310.7992423305282,9,drps369,Finland,37,0
287.51174426718586,0,drps370,Finland,51,1
203.0825535925144,1,drps370,Finland,51,1
332.88765270509737,2,drps370,Finland,51,1
302.61357264491636,3,drps370,Finland,51,1
306.2730571446774,4,drps370,Finland,51,1
375.48839310542724,5,drps370,Finland,51,1
335.81740285129723,6,drps370,Finland,51,1
369.22283724539886,7,drps370,Finland,51,1
433.60264257244404,8,drps370,Finland,51,1
379.8929107741279,9,drps370,Finland,51,1
281.7591299448377,0,drps371,Finland,43,0
350.7848909357066,1,drps371,Finland,43,0
285.81475588163835,2,drps371,Finland,43,0
273.70546882000235,3,drps371,Finland,43,0
290.105412568881,4,drps371,Finland,43,0
299.85761049328386,5,drps371,Finland,43,0
308.39506463129214,6,drps371,Finland,43,0
353.1218029365809,7,drps371,Finland,43,0
330.1270265106239,8,drps371,Finland,43,0
377.03904387799827,9,drps371,Finland,43,0
305.9900355727513,0,drps372,Finland,47,0
316.5722615214511,1,drps372,Finland,47,0
319.055403106409,2,drps372,Finland,47,0
340.07441685543006,3,drps372,Finland,47,0
415.2725946195318,4,drps372,Finland,47,0
419.47177306623485,5,drps372,Finland,47,0
444.5556498361351,6,drps372,Finland,47,0
481.4799440737428,7,drps372,Finland,47,0
446.6616595638337,8,drps372,Finland,47,0
451.6349183051951,9,drps372,Finland,47,0
174.08625281320084,0,uepi308,Portugal,29,0
195.6391628567638,1,uepi308,Portugal,29,0
245.47146672491533,2,uepi308,Portugal,29,0
225.07005159325934,3,uepi308,Portugal,29,0
255.96110146263948,4,uepi308,Portugal,29,0
262.6635582940258,5,uepi308,Portugal,29,0
264.5144530371141,6,uepi308,Portugal,29,0
221.23294361924405,7,uepi308,Portugal,29,0
282.3869877658648,8,uepi308,Portugal,29,0
285.9949137610131,9,uepi308,Portugal,29,0
196.06941964350167,0,uepi309,Portugal,41,1
204.11668943485142,1,uepi309,Portugal,41,1
228.51219774498634,2,uepi309,Portugal,41,1
223.56615320103455,3,uepi309,Portugal,41,1
284.27317017929374,4,uepi309,Portugal,41,1
269.4995628352085,5,uepi309,Portugal,41,1
259.8866022223156,6,uepi309,Portugal,41,1
280.26534747666284,7,uepi309,Portugal,41,1
291.5276530354079,8,uepi309,Portugal,41,1
272.64418465321427,9,uepi309,Portugal,41,1
248.9569173847159,0,uepi310,Portugal,29,1
219.89670506513724,1,uepi310,Portugal,29,1
286.09793678266794,2,uepi310,Portugal,29,1
285.58847304041274,3,uepi310,Portugal,29,1
293.96919966197646,4,uepi310,Portugal,29,1
264.5224366268551,5,uepi310,Portugal,29,1
323.90576632706393,6,uepi310,Portugal,29,1
275.4831560106625,7,uepi310,Portugal,29,1
314.64447852991225,8,uepi310,Portugal,29,1
317.01572824682955,9,uepi310,Portugal,29,1
202.00059229211305,0,uepi330,Portugal,30,1
220.32740383548222,1,uepi330,Portugal,30,1
205.75274387301482,2,uepi330,Portugal,30,1
254.7673562681586,3,uepi330,Portugal,30,1
216.25901030324013,4,uepi330,Portugal,30,1
253.5711857310052,5,uepi330,Portugal,30,1
205.01453565431586,6,uepi330,Portugal,30,1
247.10060166823382,7,uepi330,Portugal,30,1
200.19661751377276,8,uepi330,Portugal,30,1
262.9381282825036,9,uepi330,Portugal,30,1
245.92619804761983,0,uepi331,Portugal,50,1
211.38642132971253,1,uepi331,Portugal,50,1
239.5958249736135,2,uepi331,Portugal,50,1
143.30135715885189,3,uepi331,Portugal,50,1
241.67248336583458,4,uepi331,Portugal,50,1
274.4042711681455,5,uepi331,Portugal,50,1
199.67443870227982,6,uepi331,Portugal,50,1
247.11685192839042,7,uepi331,Portugal,50,1
173.9566704797521,8,uepi331,Portugal,50,1
216.31906993716672,9,uepi331,Portugal,50,1
285.12827376957836,0,uepi332,Portugal,58,1
269.930325081401,1,uepi332,Portugal,58,1
227.65312905467874,2,uepi332,Portugal,58,1
246.02445380642592,3,uepi332,Portugal,58,1
324.79118170592903,4,uepi332,Portugal,58,1
294.1201317422128,5,uepi332,Portugal,58,1
308.5414270222782,6,uepi332,Portugal,58,1
305.75385776927334,7,uepi332,Portugal,58,1
268.90674461717424,8,uepi332,Portugal,58,1
264.37726626914014,9,uepi332,Portugal,58,1
263.8717804877327,0,uepi333,Portugal,50,1
273.2164262103238,1,uepi333,Portugal,50,1
274.92086864470065,2,uepi333,Portugal,50,1
276.29033453806267,3,uepi333,Portugal,50,1
291.68683559073156,4,uepi333,Portugal,50,1
348.0971844205926,5,uepi333,Portugal,50,1
306.4992445816754,6,uepi333,Portugal,50,1
285.9368786818303,7,uepi333,Portugal,50,1
296.63475976064586,8,uepi333,Portugal,50,1
346.0475201738458,9,uepi333,Portugal,50,1
