"age","dog","lifesat"
59.1591060755309,0,5.1
13.6518169962801,0,5
52.2385899699293,0,4.6
36.7130013462156,0,5.1
54.4733140349854,0,5.2
36.4265770034399,0,5.4
22.8412895812653,1,5.4
14.6784608322196,0,5.3
13.1918129965197,0,5.8
35.3864624828566,0,4.6
18.6080237885471,1,5.4
15.1629526703618,0,5
30.2957014879212,0,4.8
8.50346208550036,1,5.1
12.5525416433811,0,5.3
52.7697970892768,0,4.9
19.3939433281776,0,5.4
15.9995960805099,0,4.8
18.9767117518932,0,5.5
49.8491820867639,0,5.7
15.8329344005324,0,5.4
32.2338534600567,0,5.4
55.0524142640643,1,5.1
48.2128149282653,0,5
21.9598045409657,0,5.6
56.2318451784085,1,5.2
47.8728213172872,0,5
55.0098858145066,0,5
18.310010402929,0,4.8
28.0834443960339,0,5.6
44.2994931153953,0,4.9
13.4590847848449,0,5.1
13.1918240862433,0,5.7
20.1677614310756,0,5.3
18.4847927954979,0,5.5
19.2551975941751,0,5.3
58.4953462437261,0,5.2
23.3730617386755,0,5.1
47.7669322956353,0,5
24.8617305420339,0,5.8
40.8466569881421,0,5.1
59.9872353952378,0,5.1
47.9993236763403,0,4.8
55.4296119255014,0,5.3
37.0317483402323,0,4.8
11.8805952009279,0,4.9
58.9738820039202,0,4.7
37.8277303057257,0,5
50.6364388344809,0,5.2
9.07883596257307,0,5.3
43.5711502807681,0,4.8
8.08934080530889,0,5.3
28.5390419978648,0,4.6
55.7502009277232,0,4.9
27.3390297859441,1,4.9
26.4726649690419,0,4.8
59.362768951105,1,5.4
54.523915508762,0,4.9
49.3104115070309,0,5.4
56.98891947628,0,5.1
6.51884175138548,0,5.2
42.178681192454,0,5.4
15.7861001545098,0,4.6
36.0230855946429,0,5.4
38.6459535954054,0,5.2
51.2037594721187,0,5
35.8505752892233,0,4.8
42.8983319888357,0,4.7
31.6512829030398,0,5.4
26.5518096496817,0,5.1
7.84670791123062,0,5.9
11.1080802814104,1,5.3
57.5730460265186,0,4.9
7.09787206142209,0,5.4
44.3639048677869,0,4.4
38.9369516936131,0,5.1
47.2058297530748,1,5.1
7.57021331461146,0,5
22.9421440989245,0,5.6
24.2622360296082,1,5.3
21.8168560322374,0,4.9
49.3361487064976,0,4.7
17.1876093908213,0,5.2
31.4686236821581,0,5.3
48.2130663807038,0,5
44.5748526672833,1,5.3
48.1247394857928,0,5.3
27.0012813061476,0,5.4
11.8851103831548,0,5.4
41.1640898243058,0,5.1
56.8737766949926,0,5.1
51.240455636289,1,5
43.3098569163121,1,5.4
53.944617009256,1,5.1
44.6191443316638,0,4.7
21.7905522580259,0,5.6
7.12892766692676,0,5.4
29.1956141777337,0,5.1
26.1541951796971,0,4.8
23.8379561144393,0,4.9
14.1950806428213,0,5.4
8.66095590637997,0,5.6
23.5987995413598,0,5.8
49.6761359786615,0,4.9
20.2879267046228,0,5.1
39.2715542006772,1,5.1
36.1283801635727,0,5
55.8273261005525,0,4.8
48.7319793505594,0,5.2
24.9434902332723,0,4.9
12.3203401197679,0,5
43.7085307878442,0,4.9
14.7089523088653,0,5.1
26.8573279608972,0,4.8
32.1936610364355,0,5.2
18.6806810961571,0,5.7
6.70228871400468,0,5.1
33.0401498288848,0,4.9
46.1972676985897,1,5
51.6809559753165,0,4.9
28.9275462855585,1,5.2
12.6857829303481,0,5.3
46.555299423635,1,5.4
6.12159905605949,0,5.4
15.5359373509418,0,5.2
54.5816179015674,0,4.6
15.2862707292661,0,5.3
47.6551993866451,0,4.7
26.6602214169689,0,4.7
29.0752151620109,0,4.8
19.9438574281521,1,5.9
6.8034368660301,0,5.5
48.4614057699218,0,4.5
52.6215196482372,0,4.5
18.1864366016816,0,5.7
27.0617074042093,0,4.7
58.8322528393473,0,5.3
28.309084068751,0,5
31.9462635950185,0,5
55.0074076582678,0,4.8
10.2937071491033,0,5.3
31.8030887458008,0,4.7
54.7058440500405,0,4.8
36.4544301503338,0,5.1
24.9036025465466,0,5
58.0338712676894,0,5.1
50.4453219322022,0,4.8
19.4199978909455,0,5.4
14.8753137083258,1,5.2
45.0076565204654,0,4.9
46.4226952067111,0,4.7
35.5776729818899,1,5.5
44.8516056698281,1,5.4
46.5109802654479,0,5.1
52.8278159745969,1,5.1
49.3021981965285,1,5.2
12.5001122860704,0,5
20.5774894775823,0,4.8
53.725956089329,0,4.9
55.5837146600243,0,5.1
37.3120446631219,0,5.5
11.7342978774104,1,5.7
36.5087534044869,1,5.5
6.3089933199808,0,5.3
7.33700393233448,1,5.7
42.1555054117925,0,4.5
48.6015698232222,0,5
48.1404697848484,1,5
46.6705449449364,0,5.1
43.0303385900334,0,5.1
39.8339131858665,0,5.2
38.3195008954499,0,5.2
8.18313151481561,1,5.4
8.80051346961409,0,5.2
53.408979929518,1,5.3
35.7850965415128,0,4.7
58.7371981574688,0,5.1
43.4529940143693,0,4.9
5.55155644193292,0,5.2
14.7415581066161,0,5.1
36.4214608760085,0,5.1
29.1824604338035,0,5.4
41.3389352208469,1,5.2
15.0647396582644,0,5.3
56.7293584009167,0,5.3
20.4299654206261,0,5.2
45.2616240852512,0,5
33.7416208290961,1,5.2
15.0802500580903,1,5.5
43.9298462751321,0,5
29.9141006171703,1,5.5
56.150324838236,0,5
8.59121885849163,0,5
18.1903438083827,0,5.2
7.15047533274628,0,5.6
54.3730719876476,1,5.1
5.72190322680399,0,5.5
14.081667077262,0,5.4
46.7628669319674,0,4.9
36.7629821412265,0,5.2
31.4991352125071,0,5.2
27.1590296400245,1,4.9
29.0850860020146,0,5.3
29.1126963018905,0,5
26.4752917096484,1,5.1
12.2550591558684,0,5.2
52.3700706928503,0,4.9
46.4349310519174,0,4.6
10.2871560165659,0,5.2
58.1145426165313,0,5
23.8418953609653,0,4.9
22.311084442772,0,5.1
40.2065703866538,0,4.7
32.99754978274,1,5.4
7.94430271605961,0,5.8
54.4938996224664,1,4.9
20.8963959023822,0,5.4
57.8775510878768,0,4.8
42.6131802238524,0,5.1
13.1646259885747,1,5.6
46.9929600250907,1,5.3
22.4667564884294,0,5.4
28.8244845543522,0,4.9
11.0216836770996,0,5.2
43.0653692339547,0,5.3
31.7648235266097,0,4.8
11.2610745686106,1,5.3
36.5838508482557,0,4.9
26.7165178607684,1,5.1
20.8132165088318,0,4.6
30.3728793433402,0,5
31.5451616887003,0,4.9
43.7301983789075,0,5
42.3348616878502,1,4.8
48.4924959891941,0,5.1
53.7041284912266,0,4.9
35.0879676290788,0,5.2
13.020648683887,0,5.3
24.5744522393215,0,5.4
38.7743722484447,0,5
20.0126227294095,0,5.2
55.4850695456844,1,4.7
36.8108970590401,1,5.3
46.3685300131328,0,5
44.8872827959713,1,5.5
18.5974635800812,0,5.4
37.6418796903454,0,4.7
55.5734943016432,0,5.2
32.4605836137198,0,5
33.551103642676,0,5
25.3507792577147,0,5
49.1933529311791,0,4.9
39.9232615646906,1,5.6
53.895367726218,0,5.1
27.6694153167773,0,4.7
48.015561272623,1,5.2
57.9312044510152,0,4.6
11.9284792954568,1,5.6
29.7882972180378,0,5.1
51.8426167150028,0,5.1
5.78647339832969,0,5.3
19.7489699302241,0,4.8
15.1115603686776,0,5.3
39.7823171841446,0,5
18.7741966114845,0,5.3
55.2544038975611,0,5.3
7.03073936980218,0,5.3
46.5287438128144,0,5.3
42.7884297934361,0,4.6
17.4248687631916,1,5.6
30.5608376592863,0,5.2
10.7213471608702,0,5.8
7.77968541253358,0,5.5
31.9515410484746,1,5.1
30.2778056578245,0,5.4
47.9846787743736,1,5
45.3310999611858,0,4.6
29.6936462225858,0,5.2
7.4809686106164,0,5.7
38.4611156152096,0,5.1
58.9056669373531,0,4.8
54.6411412884481,0,5.4
41.9075905054342,0,5.3
44.4544220727403,1,5
32.5693749671336,0,4.8
19.0569922327995,0,5.3
59.7773901524488,0,4.7
35.0960483495146,0,4.9
10.597897011321,0,4.8
57.9238048777916,0,4.6
13.3354884199798,0,5.3
59.4298135011923,0,5.4
59.77765940479,0,4.7
9.4695409713313,1,5.2
50.66352399881,1,5.4
56.3056358916219,1,5.2
17.0387645810843,0,5.3
21.1579864867963,0,5.4
42.4992260278668,0,4.9
37.4905239290092,1,5
41.3389403687324,0,4.9
33.6987425154075,0,5.4
40.3192630817648,0,5
28.2841136737261,0,5.3
51.3822141638957,1,5.4
29.6780581690837,0,5.2
52.4575794837438,0,5.1
16.8974008271471,0,5.7
18.6596482957248,0,5.2
34.0946840890683,0,4.9
59.4693755649496,0,4.9
59.7941300517414,0,5.2
38.8820708030835,0,4.9
28.4584255854134,0,5
39.5817140350118,0,5.4
54.1622959636152,0,5.2
34.5125454489607,0,5
57.8253273898736,0,5
50.7892078824807,0,5.3
51.7071695334744,0,5.2
28.1163575814571,0,5.2
27.9874292877503,1,4.9
39.4817644951399,0,5.4
53.0121813481674,0,5
55.247703937348,0,4.6
40.8246441173833,0,5
58.5803513438441,0,5.2
59.2028330860194,0,4.5
30.1212246518116,1,5.4
17.0048409374431,0,5.1
31.6358901362401,0,5.2
57.4766626523342,1,4.9
15.735891367076,0,5.5
6.68938215821981,0,5.1
49.6413624985144,0,5.1
59.0925016568508,0,5.1
6.4826529356651,0,5.6
53.9829472941346,0,5
11.9466955238022,0,5.1
59.8935578751843,0,5.3
27.305758476723,0,5
51.3851646834519,0,4.6
6.0008898738306,1,5.8
23.742022117367,0,4.8
48.6000992183108,1,5.1
37.378816093551,0,5.3
45.6957959569991,0,5
39.9281346914358,0,5.3
40.496018830454,0,5.1
10.1200376346242,1,5.4
36.1088507249951,0,5.3
51.5301539446227,1,4.9
29.2744980065618,1,5.4
47.7268015570007,0,5.3
43.3810556435492,0,4.9
41.977828447707,0,5.1
54.5930430956651,0,5.4
24.854385725921,1,5.4
13.0112888291478,0,4.9
16.4986352156848,0,5.1
48.5809485719074,0,4.8
5.39925031946041,0,5
20.3128821169958,0,5.2
16.8911054881755,0,5.2
10.1525639346801,0,4.9
21.2516090320423,0,5.2
56.0906574514229,1,5.5
14.5759724499658,1,5.7
15.2798071363941,0,5.2
28.5959061945323,0,5.2
27.855852189241,0,5
33.8929532584734,0,5.2
10.4576940927655,1,5.6
55.4244333191309,1,5
46.8909288442228,0,5.3
30.3593081468716,1,5.5
11.4685136743356,0,5
30.0186082127038,0,5.1
12.0754012803081,0,5
37.2170953592286,0,4.8
11.8804447725415,0,5.5
43.6951379105449,0,4.9
35.3894006449264,0,5
56.5907770663034,0,5.2
58.2665268552955,1,5.1
40.0962173542939,0,5
40.5742915463634,0,5.2
29.0433609811589,1,5.1
37.1438034786843,0,5
24.3659476493485,0,5.3
54.5791987411212,0,5
22.5402575242333,0,5.5
32.6613916922361,0,4.8
36.8446291040163,1,5
23.3813266048674,0,5
41.3449828594457,0,5.3
23.9522570499685,1,5.6
42.6486787875183,0,5.4
51.804296777118,0,5.2
54.2769117781427,0,5.4
11.081101737218,0,5
10.2060154546052,0,5.6
8.60042583895847,0,5.1
26.2810549966525,0,5.3
34.1403800889384,0,5.4
24.2033993348014,0,5.5
44.1262314748019,1,5.6
25.5985861993395,0,4.7
57.9885934886988,1,5.1
41.6313326987438,0,4.9
9.88908212981187,0,5.3
51.5949827397708,0,4.4
10.4806925018784,0,5
5.74994465569034,1,5.6
25.1499839336611,1,5
54.4523013394792,0,5.1
5.07751532364637,0,5.6
9.40348820877261,0,5.5
10.6866750889458,1,5.6
59.1843457357027,0,5.2
58.1033833324909,0,5
43.8225887867156,0,5.1
22.7665596606676,1,5.5
37.3337892035488,0,5
46.9637721288018,0,4.9
43.1762900447939,0,4.7
29.9233686807565,1,5.5
44.3261424382217,1,4.7
54.1389638383407,0,5.5
51.2332213972695,0,5.1
50.3257621242665,1,4.9
32.6632706448436,0,4.9
59.3857040873263,0,5.2
8.26372276409529,0,5
17.7956758369692,1,5.1
19.5122292137239,1,4.9
21.1049759306479,1,5.1
58.313497955678,0,5.3
51.2453261506744,0,4.6
8.73730493942276,0,5.3
56.5171913208906,0,5.1
30.3509555361234,0,5
30.5345280840993,0,5
15.5976667220239,0,5.3
47.1818990644533,0,5.1
35.6205840525217,0,5.1
32.4487109761685,0,4.9
40.9113686112687,1,5.4
29.4860149419401,0,4.8
52.898672982119,0,5.2
51.0198345244862,0,4.5
18.9996094699018,0,5.1
18.8948971882928,1,5.5
40.2002336340956,0,4.4
25.017264529597,0,5
19.624089167919,0,5.2
41.8570566712879,1,5.3
49.1834243759513,0,5.2
12.3816956544761,0,5.7
42.6463109394535,0,5.3
41.2695989909116,1,5.2
56.2200977932662,0,5.1
26.0322376992553,0,5.2
20.0370531983208,0,5.2
10.7993710623123,1,5.6
51.5234763303306,0,4.6
14.9083240760956,0,4.9
36.0776543722022,1,5
38.1977250508498,0,5.3
36.089828570839,0,4.6
37.1115270431619,0,5.4
45.6108408246655,0,5.2
20.849999662023,1,5.3
51.1419153492898,0,4.7
27.2258534329012,0,5.2
47.1678549284115,0,4.7
22.7923066564836,0,5.4
32.952998598339,0,5
42.8376374067739,0,4.7
6.73111488809809,1,5.7
37.7369913319126,0,5.2
57.2578534425702,0,5.2
6.33959554019384,0,5.3
5.26009340770543,0,5.7
20.1156110328157,1,5.6
59.0814527962357,0,5
57.0796890300699,0,5.1
41.2657434935682,0,4.6
59.3950890540145,0,5.1
48.4138545719907,0,5.2
25.286824463401,0,4.8
19.1731924179476,1,5.7
25.4718106822111,0,4.9
52.8810923511628,1,5
42.9017211031169,0,5.2
10.4693405563012,0,5.4
16.0392881475855,0,4.8
52.8140972822439,0,4.8
46.7945981526282,1,5.3
11.6373619891237,0,5.5
58.64826353034,0,5.3
53.4308084112126,0,5.3
21.1804289754946,0,4.8
21.9500419858377,0,5.1
54.9961534456816,1,5.2
53.4738109912723,0,4.8
38.6342012032401,0,4.9
40.6528596254066,1,5.2
37.2260729770642,0,4.9
36.835907343775,0,4.8
53.4794585034251,1,5
38.9621796365827,0,4.9
16.631254927488,0,4.8
7.95681936433539,0,5.7
42.3663526866585,0,5.1
44.6393513062503,0,5.5
51.3775174610782,0,4.9
17.4968987074681,0,5.3
48.9817827753723,0,4.9
47.0974541362375,0,5.1
35.4538157524075,0,4.6
39.4010595057625,0,4.8
27.4853116401937,0,4.9
7.23108262754977,0,5.2
22.1521294803824,0,5.3
21.5477331180591,1,5.2
52.8196011658292,0,5.3
44.2555684619583,0,4.9
12.4355554580688,0,5.3
50.0601184763946,0,4.9
23.0188051552977,0,4.9
15.6799256429076,0,5.6
17.390388661297,0,5.2
10.3957703185733,0,5.1
29.7725769842509,0,4.7
13.0605302623007,0,5.1
32.6641962397844,0,4.9
15.6989446084481,1,5.2
44.0873908577487,0,5
5.24781974731013,0,5.1
42.4038911319803,0,5.1
6.38115283218212,0,5.4
16.4282262406778,0,4.8
50.2067031979095,1,5
51.9203563942574,1,5.4
39.5832800550852,0,4.9
56.0771972162183,0,5.1
12.0637656119652,1,5.1
57.8467069170438,0,4.9
29.0285609511193,0,4.9
35.5797425215133,0,5.3
50.8385115896817,1,5.3
33.1788704125211,0,5
34.7777470317669,0,5.2
37.8280797472689,0,5
43.4507407643832,0,5.1
49.8434199381154,0,5.1
6.30707752541639,0,5.6
58.5653672192711,1,5
50.820240911562,0,5
12.5907159934286,0,5.1
18.3240393002052,0,4.7
46.4862933882978,0,4.8
29.0975854010321,0,5.3
55.4917925689369,0,4.7
56.6561768797692,0,5.1
29.81194066233,1,5.2
22.1481303288601,0,5.6
31.9458466675133,0,4.9
17.8885686374269,0,5.5
32.0886928844266,0,5.1
41.6650098073296,0,4.6
57.5413816131186,1,5
26.4784418954514,0,4.8
55.5013659328688,1,4.9
12.1482403902337,0,5.3
7.46079475153238,0,4.8
25.6467404041905,0,4.9
36.0720739234239,0,5
10.4152859013993,1,5.3
10.9273800486699,0,5.1
28.4432655747514,0,5.2
41.3395750056952,0,4.8
21.8369482166599,1,5.4
32.4959677329753,0,5.4
24.0169724891894,0,5
38.2108959415928,0,5
27.7534170786384,1,5.2
37.8624184103683,1,5
48.4244970441796,0,4.8
35.9371809719596,0,4.9
29.207517625764,1,5
34.0346187271643,0,4.8
36.0533933481202,0,4.8
56.4655039506033,0,4.9
38.2574012223631,0,5
23.7953820638359,0,5.3
32.0092656335328,1,5.4
30.0213833455928,0,5.1
56.3388607290108,0,4.5
36.099208133528,0,5
9.63843361940235,0,5.3
20.3671415348072,1,5.5
32.631262949435,0,4.9
42.7039185317699,1,5.1
21.9455927913077,0,4.9
17.6762179238722,0,5.1
33.8076200254727,0,5.2
26.7326096643228,0,5.2
38.3576222939882,0,4.5
19.998998005176,0,5.1
33.7352348386776,1,5.4
37.3407107405365,0,4.8
35.3737883502617,0,5
22.1136012964416,1,5.5
59.9085898289923,0,4.8
55.8075876347721,0,4.9
39.8612425161991,0,4.7
11.4445206732489,1,5.9
12.7914314740337,1,5.7
49.2323251906782,0,4.5
41.1935487529263,0,4.9
38.5592700156849,0,5.1
39.1913871909492,0,5.2
32.3870946792886,0,5.1
46.6049070993904,0,4.4
12.1823295217473,0,5.5
5.80331583274528,0,5.1
21.0260026156902,0,5
53.9824089815374,0,5.2
57.6554911932908,0,5
17.0370513212401,0,5.2
53.7311727926135,1,5.3
40.2420154225547,0,5.1
34.8211624799296,0,4.9
18.5819040832575,0,5.3
27.7284196252003,0,4.9
45.5654589866754,0,5.3
36.0793252196163,1,4.9
32.098985479679,0,4.8
30.2128497662488,0,5.2
46.9055755261797,1,5.4
36.7627706169151,1,5.1
59.1953259322327,0,5.1
48.3373568777461,1,5.8
38.1154436175711,0,5.2
32.39011760219,0,5
48.4507789590862,0,5.3
43.2512678194325,0,4.6
57.0652688038535,0,5
24.7471013711765,0,5.4
44.7104801784735,0,4.9
5.66716462024488,0,5.2
29.5087143382989,0,4.9
19.7366646910086,0,5.2
43.0979601130821,0,5
10.6087852118071,0,5.6
8.50497908541001,0,5.2
43.1043492921162,0,5.5
27.1110854228027,0,5
58.3375010732561,0,5
32.6721637707669,0,4.7
40.3517449588981,0,4.9
11.3273065467365,0,5.3
17.4234188138507,0,5.5
39.4531573879067,0,4.7
37.1245932602324,1,5.3
14.8424630914815,0,5.3
7.29943928658031,0,5.1
38.1444435648154,0,4.9
5.16049784258939,1,5.1
57.0254070998635,1,4.7
54.5853815181181,0,4.9
16.5882225485984,0,5.2
10.7855564937927,0,5.2
33.728820970282,0,5.1
33.988874257775,0,5.1
51.232449534582,0,4.9
18.057574282866,1,5.3
15.4681146249641,0,5.6
58.4356166853104,0,4.8
42.6548677368555,0,4.9
16.0577762534376,0,4.8
46.4385301794391,0,5
27.0490055857226,0,5
39.0281189663801,0,5
17.4571710661985,0,5.2
30.4214197676629,0,5.1
32.1652489597909,0,5.2
6.51682782685384,0,5.4
9.75148863857612,0,5.2
51.0377371031791,0,4.9
6.22091870987788,0,5.5
31.2267342221458,1,5.1
29.320509666577,0,5.5
22.8956153837498,0,5.5
58.2427279755939,0,5.2
54.587705071317,0,5
43.9063719683327,0,5
40.1560381019954,0,4.5
34.8149227944668,0,4.9
58.6990143824369,0,4.5
13.7605095666368,0,5.5
41.7198508593719,0,5.2
51.1341207846999,0,5.1
17.9966449982021,1,5.3
5.82736781681888,0,5.3
16.6407343745232,0,5.2
56.537536609685,0,5
27.0225396403112,0,5
11.0272392828483,0,5.4
51.2661641382147,0,5.1
22.5939157919493,1,5.4
17.2589469444938,0,5
22.9254277364817,0,5
37.952679283917,0,5.2
48.4454065642785,0,4.8
5.35484584979713,0,5.3
43.3767774945591,0,4.7
17.504404388601,0,5.2
32.0640399167314,0,5
47.7989558957051,0,5.2
19.3563794123475,0,4.8
52.3743165074848,0,5.2
28.547067346517,0,5.3
43.8373547280207,1,5.6
8.02646121475846,0,5.5
15.2738184423652,0,5.3
16.8420148547739,1,5.3
30.8177217445336,0,4.8
45.1484914508183,0,5.2
29.7577154356986,0,5.4
53.0920638027601,0,4.5
59.5651460206136,0,5.1
56.8330961442553,0,5.4
30.2810186170973,0,4.5
37.7346987172496,1,5.4
47.6872228074353,0,4.9
46.6823475097772,1,5.1
56.3677135389298,0,4.7
18.1840264820494,0,5.1
57.6018877467141,0,4.9
51.7673672549427,0,4.7
20.7873209158424,0,5.3
29.6460555319209,0,4.7
32.9994024324697,0,5
27.8519692237023,0,5.2
6.1717238125857,0,5.3
36.7396344186272,0,5
45.4560729884543,0,4.8
32.0853487693239,0,5.3
57.4778191465884,0,5.1
55.6428630324081,0,5
58.9894303854089,0,5
39.9288357386831,0,4.9
49.0235285158269,1,5.6
12.8799320652615,0,5.5
12.828171356814,1,5.6
25.2114146505482,0,4.9
25.3888706653379,0,5.5
49.5487098558806,1,5.3
46.3477885932662,0,5.2
7.82166609889828,0,5
53.7931786256377,0,4.8
34.1511935938615,0,5.3
29.9354587716516,0,5
35.2876374102198,0,5.1
23.8286634895485,0,5.2
28.9257535920478,0,5
22.9362979321741,0,5.2
34.3910388567019,0,4.6
11.8175383540802,1,5.7
57.5597444921732,0,5.3
51.8044544407167,0,5.1
21.7965664737858,0,4.8
27.3422864126042,0,4.7
19.8623803968076,0,5.7
26.1929548264015,0,4.7
33.7605873809662,0,5.1
44.2881273268722,0,5.1
55.1361498981714,0,5
40.918382157106,0,5
28.2628323149402,0,5.3
37.3852933757007,0,5.4
29.3907225097064,1,5.1
48.2085472415201,0,4.9
24.1080189787317,0,5.5
26.9590765971225,0,5.3
52.0999143726658,0,4.7
39.6168667811435,1,5.2
51.5431220573373,1,5.1
59.2958171269856,0,4.9
11.5502539009321,0,5.4
57.8799145179801,0,5.4
6.65500859962776,0,5.2
51.3023069431074,0,5.1
7.62822210905142,0,5.3
13.895553125767,0,5.7
29.504951951094,0,5.2
9.52673385152593,1,5.3
30.6053920451086,1,5.2
14.9383334699087,0,5.4
21.3218881702051,0,5.4
49.2460194369778,0,4.6
12.3200487263966,1,5.3
24.9628420826048,0,4.9
25.1976965472568,0,4.7
47.3010364256334,0,5.1
14.7613127715886,0,5.3
36.4365364587866,0,5
54.8735772329383,0,5.1
8.75376792857423,1,5.5
35.2873210713733,1,4.8
16.1405166552868,0,5.3
29.9963329406455,0,5.1
10.0430866703391,0,4.7
50.3590209735557,1,5
43.7203475029673,0,4.9
31.3940715428907,0,5.3
57.337886991445,0,4.6
50.724519015057,1,4.9
24.028263441287,1,5.2
31.564158257097,0,4.5
18.6434008646756,0,5.2
43.5652250773273,1,5.4
52.2962537663989,0,5
31.0431490733754,0,5.2
5.48623325768858,0,5.5
11.7835529742297,0,4.9
57.7336296415888,0,4.6
32.3218848509714,0,5
49.6850486076437,0,5
40.0349304196425,0,4.4
26.6277314466424,1,5.5
46.2061424739659,0,5.1
14.454387499718,0,5.8
42.0867389836349,0,4.5
38.0204122676514,1,4.9
53.0383193783928,0,4.9
44.4777961110231,0,4.7
51.4196175604593,0,5.1
39.3985774950124,0,4.5
36.0354393930174,0,5
44.3392694310751,1,5.4
43.298261470627,0,4.7
54.3864103511441,1,5.2
47.7230216260068,1,5.1
50.7362354744691,1,5.3
54.7102790686768,1,5.3
26.8909325124696,1,5.4
23.174883320462,0,5.1
19.9220100580715,0,5.9
15.9528154903091,0,5.3
5.1704151800368,0,5
56.1744652583729,0,5.1
13.7706492620055,0,5.1
43.8858744967729,0,4.8
55.9608927543741,0,4.9
51.6230631363578,0,4.8
30.3273758257274,0,5.2
55.7020454935264,0,4.9
54.6950462064706,0,4.8
16.9156322430354,0,5.3
48.1323904218152,0,4.8
46.4266440831125,0,5
56.4066557947081,0,4.7
8.75936848227866,0,5.5
50.3970130602829,0,5
47.4507255270146,0,5
37.0450086018536,1,5.5
38.5428663424682,0,5
9.97743462328799,1,5.4
24.919805516256,0,4.8
54.1970923787449,0,5
12.3952771211043,0,5
28.1687135237735,0,5.1
9.15360412094742,0,4.8
46.984829477733,0,5.1
28.2459602609742,0,5.3
30.0068237422965,0,5.1
32.6342817745171,0,5.2
20.7243180193473,0,5.1
30.4713010753039,0,4.7
35.2691095427144,0,4.6
17.0463244430721,0,5.1
6.99019792722538,0,5.4
7.76160737033933,0,5.3
14.7952998674009,0,5.1
56.9428617798258,0,4.6
58.9507278648671,1,5.6
40.561229235027,0,4.9
55.6979697768111,1,5.4
13.6157128645573,1,5.3
20.5393645574804,0,5.2
15.4096668644343,0,4.9
56.9431214919314,0,5.3
58.3489702548832,0,5.7
35.4347883095033,0,5
27.0031023258343,0,4.8
11.8022560235113,0,5.2
8.74928405624814,0,5.1
40.0409625761677,0,5.2
9.63310329127125,0,5.5
19.2115322174504,0,5.1
15.2411750215106,0,5.6
11.4326614688616,0,5
34.2263516853563,0,4.9
9.02703393017873,0,5.7
38.0888017988764,0,4.6
6.89953102380969,0,5.2
9.28101111203432,0,5.4
41.5501459978987,0,4.8
27.9917668295093,1,5.4
24.8196072131395,0,5.2
47.3501716100145,0,5.4
56.8128920125309,1,5.2
21.6546593490057,0,5.3
40.4663671250455,0,5
37.5341108581051,0,4.9
57.0587244839408,0,4.8
43.967048865743,0,5.2
35.8371150924359,0,5.2
35.7202052033972,0,5
7.99092169851065,0,5.1
34.0547555650119,0,5
24.1576122993138,1,5.3
30.9671627741773,0,5.1
13.6561192455702,0,5.5
10.7423904491588,0,4.8
49.0419815341011,0,5
7.67313858843409,0,5.3
6.52371083153412,0,5.3
43.2965615543071,1,5
23.4718259330839,0,5.4
53.9198036119342,0,5
38.1365339667536,0,5.3
23.6719060596079,0,5.1
32.1601607103366,0,4.9
34.1649342735764,0,5
36.8689983361401,0,5
25.8950324379839,0,4.7
24.1284522041678,0,4.9
15.5839872662909,1,5.2
15.257558436133,0,5.7
9.26873628632165,0,5.2
23.9773350895848,1,5.6
57.9564500786364,1,4.8
35.1537488854956,0,5.6
44.9976679193787,0,4.7
48.6298962682486,0,5.2
38.0551477149129,0,5
9.45309623028152,0,5
6.10125266597606,1,5.6
38.3404734835494,1,5.4
56.9864109449554,1,4.8
6.22093478101306,0,5.2
13.2923311728518,0,5
17.3087740584742,1,5.6
49.1093743732199,0,4.9
37.1813635784201,1,5
55.5228569207247,0,5.5
28.6704686935991,0,5.2
23.0282356718089,0,5
41.6040939430241,0,5.1
9.67925373930484,0,4.9
27.679123012349,0,5.3
13.8666254538111,0,5.4
39.5775847521145,0,5.1
16.5846647322178,0,4.8
37.6441575656645,0,5
43.1027413078118,1,5
27.9207677172963,0,5
34.976950455457,0,4.6
14.1019713622518,0,5.7
26.369654025184,1,5.1
6.47189041017555,1,5.9
6.19769863435067,0,4.8
37.6534175488632,0,4.8
11.925559330266,0,5.1
50.7903845841065,0,4.8
45.3310147521552,0,5.5
51.3852330273949,1,5
56.7149154189974,0,4.7
17.0266885892488,0,4.7
12.0190797245596,0,5.6
45.0840853329282,0,5.1
11.9593401136808,0,5.2
52.0543883426581,0,5.1
25.6454623327591,0,5.1
59.9957459385041,0,4.8
38.3752733946312,0,4.9
23.3046143257525,1,5.6
58.8589376211166,0,5
42.9804452962708,0,5
16.8467808747664,1,5.6
52.8711216012016,0,5
53.2008079544175,1,5.3
57.3472161125392,0,5.1
35.0667852966581,0,4.9
28.237224657787,0,5
44.3414139351808,0,5.3
55.3805511805695,0,4.9
28.7785653385799,1,5.3
23.1797838129569,0,5.2
51.8900031165686,0,4.9
25.9275951317977,0,5.1
20.1147351367399,0,4.8
44.2031690571457,0,5.3
51.9889102096204,0,5.3
39.8635634186212,0,4.8
44.7550767078064,0,4.7
52.2315989108756,1,5.1
8.51346098235808,0,5
21.1190685618203,0,5
32.9767075437121,0,4.7
56.9781927939039,0,5
34.0945557376835,0,5.1
59.5243744854815,0,5.1
33.6779757915065,0,4.9
39.9853569606785,0,5
32.9299778689165,0,5.1
41.0459835384972,1,5.5
38.4908793575596,0,5.2
28.2161131792236,0,4.8
33.4087609965354,0,5.1
31.3368894450832,0,5.1
