ID,Acad,Teach_r,Non_agg,Agg
490,0.434424885,0.549190467,1.9520668360000002,1.812534664
491,-0.96246121,0.61882552,2.835942261,2.545887825
492,1.017088656,-0.505253753,3.018304144,3.7317447169999998
493,-0.184772457,-1.016616698,4.560046022,5.145475298
494,2.291688927,0.399587169,3.497252745,2.9294865559999996
495,-0.448149002,0.206687983,3.134836485,2.883662132
496,1.330304049,0.429884829,2.424409702,2.45056149
497,-0.091156441,-1.452394791,3.869357807,4.033074055
498,-0.644749446,0.931312657,3.694017246,4.052700553
499,-1.843833371,-1.179766243,2.3471896450000003,3.164284801
500,-2.126255308,-1.326374007,4.195635004,2.923411876
501,0.10642257,-1.447356924,4.894025044,4.722061231
502,2.556804683,1.885544538,0.9614581160000002,1.332725497
503,-0.221503414,-1.012005697,4.5737930460000005,4.510443668
504,1.650430255,0.099661014,3.59756079,2.618891186
505,0.347027172,0.270635738,2.302724229,3.629835226
506,-1.255283977,-0.567868236,3.197277448,2.691425974
507,1.024029689,-0.465208137,4.114422429,3.2749456269999997
508,-1.214985286,-1.722516945,4.727689969,4.408941214
509,-0.353083867,-0.713105308,3.020911631,3.623463899
510,-0.800536671,0.161944059,2.316462855,2.8433888119999997
511,-1.775570851,-1.671720785,3.565341456,4.819398633
512,0.457598071,-0.174651218,2.441301231,2.6942281759999998
513,0.742063556,-0.39532718,2.932990375,3.147892164
514,-0.735728776,-1.067842381,4.434347199,4.279403117
515,-1.278044127,-0.511592417,2.57045087,2.474256321
516,-1.057429669,-2.490469857,5.206677213,5.744516223
517,-2.715591351,-2.228661935,4.445261294,5.095142643
518,-1.276854261,-1.969154977,4.216729742,4.7001615039999995
519,-0.821888256,-0.808836607,4.438445175,4.292659657
520,0.225009412,-1.713856945,4.661161996000001,4.945322075
521,1.800964663,1.924035375,1.242928612,1.6200638939999998
522,0.146837771,1.319769111,1.9702833050000002,3.4821252759999997
523,2.248873383,2.680710821,2.2524478930000003,1.584303853
524,-0.666173168,-2.530480597,4.178518363,4.752073385
525,0.01171052,0.440135785,2.970952705,1.8755828639999998
526,1.057461036,-0.508944144,3.489153346,2.797274372
527,-1.251727459,0.761520851,4.713596873,4.467244136
528,0.963629662,-0.863465944,3.737782623,3.9161117909999996
529,-0.790480492,-0.75599023,4.257922958,4.183816158
530,-0.147984296,-0.109971253,2.754066194,3.428560757
531,-0.532943705,0.221544435,3.411564691,2.468721321
532,-0.274765164,0.439645064,3.664418017,2.102256437
533,0.175735238,0.413752846,3.4081777470000003,3.363466151
534,0.851759098,0.173548757,4.355066887,4.1866049389999995
535,-1.655006606,0.886521681,1.9445501580000002,2.6234064029999997
536,1.493734018,1.180498185,2.4107637860000004,2.076045254
537,-0.421092137,-0.72696963,3.862196689,4.1711806099999995
538,0.146257801,-0.351043542,3.7731995520000003,3.466634124
539,-0.64052063,-1.333956262,3.7925233780000003,3.920089646
540,-0.059163326,0.24722479,3.30656942,3.153715848
541,0.933672435,0.468106128,2.7206699490000004,2.876296214
542,0.410418818,0.049901287,2.9492861710000002,2.709584097
543,-1.455398103,-1.808832884,4.779372167,2.973219646
544,0.701288458,-1.100130787,3.940023195,3.605443855
545,1.568175554,-1.659987375,3.746371608,3.830717957
546,-0.317461966,-0.387734086,3.3850938420000003,3.195203152
547,-2.772992742,-2.17956443,5.084108637,5.39858881
548,-0.125769049,-0.745744619,4.482011281,2.964046814
549,-0.695983474,1.045272781,2.056516182,3.47015205
550,-0.148809191,0.07101771,2.333373514,2.019184031
551,-0.48898601,-1.19427069,5.364913523,6.185234889
552,0.23185993,-1.35699008,5.436951282,4.731725092
553,-2.348124859,-1.993740308,5.626732216000001,3.835908816
554,1.029967899,-0.629551582,3.157094147,3.821495095
555,0.154341462,1.432774083,3.844358762,2.620582041
556,0.82937147,-0.482550789,2.898827358,2.291214308
557,0.529853488,-0.582090517,3.708882924,3.985667279
