PID,age,level,character,mode,P,N,M,NGV
ppt_34,33,level9,realistic,Screen,2,2,3,12
ppt_34,33,level6,realistic,Screen,2,2,3,13
ppt_34,33,level9,cartoon,Screen,2,2,3,11.5
ppt_34,33,level7,realistic,Screen,2,2,3,16
ppt_34,33,level4,realistic,Screen,2,2,3,15
ppt_34,33,level4,cartoon,Screen,2,2,3,14
ppt_34,33,level5,cartoon,Screen,2,2,3,11
ppt_34,33,level2,realistic,Screen,2,2,3,13.5
ppt_34,33,level5,realistic,Screen,2,2,3,10
ppt_34,33,level7,cartoon,Screen,2,2,3,15
ppt_35,47,level7,cartoon,Screen,2,3,3,14
ppt_35,47,level5,realistic,Screen,2,3,3,9.5
ppt_35,47,level7,realistic,Screen,2,3,3,14
ppt_35,47,level6,realistic,Screen,2,3,3,14.5
ppt_35,47,level9,realistic,Screen,2,3,3,13.5
ppt_35,47,level1,realistic,Screen,2,3,3,15.5
ppt_35,47,level2,realistic,Screen,2,3,3,12.5
ppt_35,47,level1,cartoon,Screen,2,3,3,12
ppt_35,47,level4,cartoon,Screen,2,3,3,12
ppt_35,47,level10,realistic,Screen,2,3,3,14
ppt_35,47,level3,cartoon,Screen,2,3,3,15
ppt_35,47,level3,realistic,Screen,2,3,3,10.5
ppt_35,47,level6,cartoon,Screen,2,3,3,10.5
ppt_35,47,level8,realistic,Screen,2,3,3,13
ppt_35,47,level9,cartoon,Screen,2,3,3,10.5
ppt_35,47,level10,cartoon,Screen,2,3,3,9.5
ppt_35,47,level5,cartoon,Screen,2,3,3,14.5
ppt_35,47,level4,realistic,Screen,2,3,3,16
ppt_35,47,level8,cartoon,Screen,2,3,3,11.5
ppt_35,47,level2,cartoon,Screen,2,3,3,13
ppt_36,19,level4,realistic,Screen,2,3,4,9.5
ppt_36,19,level5,cartoon,Screen,2,3,4,11
ppt_36,19,level1,cartoon,Screen,2,3,4,8
ppt_36,19,level5,realistic,Screen,2,3,4,9.5
ppt_36,19,level9,cartoon,Screen,2,3,4,10.5
ppt_36,19,level7,cartoon,Screen,2,3,4,8
ppt_36,19,level3,realistic,Screen,2,3,4,9.5
ppt_36,19,level10,cartoon,Screen,2,3,4,9.5
ppt_36,19,level7,realistic,Screen,2,3,4,11
ppt_36,19,level2,realistic,Screen,2,3,4,12.5
ppt_36,19,level4,cartoon,Screen,2,3,4,15
ppt_36,19,level8,realistic,Screen,2,3,4,12
ppt_36,19,level6,realistic,Screen,2,3,4,11
ppt_36,19,level8,cartoon,Screen,2,3,4,10.5
ppt_36,19,level10,realistic,Screen,2,3,4,10
ppt_36,19,level1,realistic,Screen,2,3,4,11
ppt_36,19,level2,cartoon,Screen,2,3,4,11.5
ppt_36,19,level6,cartoon,Screen,2,3,4,11.5
ppt_36,19,level3,cartoon,Screen,2,3,4,9.5
ppt_36,19,level9,realistic,Screen,2,3,4,9
ppt_37,39,level4,realistic,Screen,2,3,3,11.5
ppt_37,39,level8,cartoon,Screen,2,3,3,8.5
ppt_37,39,level2,cartoon,Screen,2,3,3,6
ppt_37,39,level5,realistic,Screen,2,3,3,11
ppt_37,39,level1,realistic,Screen,2,3,3,6.5
ppt_37,39,level7,cartoon,Screen,2,3,3,7.5
ppt_37,39,level9,realistic,Screen,2,3,3,12.5
ppt_37,39,level4,cartoon,Screen,2,3,3,9
ppt_37,39,level6,cartoon,Screen,2,3,3,8.5
ppt_37,39,level10,cartoon,Screen,2,3,3,7
ppt_37,39,level9,cartoon,Screen,2,3,3,11
ppt_37,39,level3,cartoon,Screen,2,3,3,10.5
ppt_37,39,level7,realistic,Screen,2,3,3,8.5
ppt_37,39,level6,realistic,Screen,2,3,3,8
ppt_37,39,level1,cartoon,Screen,2,3,3,10.5
ppt_37,39,level2,realistic,Screen,2,3,3,13.5
ppt_37,39,level5,cartoon,Screen,2,3,3,6
ppt_37,39,level3,realistic,Screen,2,3,3,12.5
ppt_37,39,level8,realistic,Screen,2,3,3,12.5
ppt_37,39,level10,realistic,Screen,2,3,3,11.5
ppt_38,20,level3,cartoon,Screen,2,3,3,16
ppt_38,20,level1,cartoon,Screen,2,3,3,11
ppt_38,20,level4,realistic,Screen,2,3,3,8.5
ppt_38,20,level8,cartoon,Screen,2,3,3,12
ppt_38,20,level6,realistic,Screen,2,3,3,16
ppt_38,20,level1,realistic,Screen,2,3,3,10.5
ppt_38,20,level3,realistic,Screen,2,3,3,9.5
ppt_38,20,level10,cartoon,Screen,2,3,3,12.5
ppt_38,20,level9,realistic,Screen,2,3,3,8
ppt_38,20,level8,realistic,Screen,2,3,3,10.5
ppt_38,20,level5,realistic,Screen,2,3,3,12
ppt_38,20,level10,realistic,Screen,2,3,3,11.5
ppt_38,20,level6,cartoon,Screen,2,3,3,11.5
ppt_38,20,level7,realistic,Screen,2,3,3,9
ppt_38,20,level2,realistic,Screen,2,3,3,13
ppt_38,20,level5,cartoon,Screen,2,3,3,7.5
ppt_38,20,level9,cartoon,Screen,2,3,3,10.5
ppt_38,20,level7,cartoon,Screen,2,3,3,12.5
ppt_38,20,level4,cartoon,Screen,2,3,3,12.5
ppt_38,20,level2,cartoon,Screen,2,3,3,12.5
ppt_39,20,level6,realistic,Screen,2,3,3,12
ppt_39,20,level9,cartoon,Screen,2,3,3,16
ppt_39,20,level7,realistic,Screen,2,3,3,13
ppt_39,20,level8,cartoon,Screen,2,3,3,11
ppt_39,20,level7,cartoon,Screen,2,3,3,13
ppt_39,20,level8,realistic,Screen,2,3,3,11
ppt_39,20,level6,cartoon,Screen,2,3,3,13.5
ppt_39,20,level10,realistic,Screen,2,3,3,9.5
ppt_39,20,level9,realistic,Screen,2,3,3,10.5
ppt_39,20,level5,cartoon,Screen,2,3,3,9.5
ppt_39,20,level3,cartoon,Screen,2,3,3,14
ppt_39,20,level2,realistic,Screen,2,3,3,9.5
ppt_39,20,level5,realistic,Screen,2,3,3,10.5
ppt_39,20,level4,cartoon,Screen,2,3,3,11
ppt_39,20,level4,realistic,Screen,2,3,3,10.5
ppt_39,20,level1,cartoon,Screen,2,3,3,12
ppt_39,20,level3,realistic,Screen,2,3,3,11.5
ppt_39,20,level1,realistic,Screen,2,3,3,14
ppt_39,20,level10,cartoon,Screen,2,3,3,9
ppt_39,20,level2,cartoon,Screen,2,3,3,12.5
ppt_4,20,level5,realistic,Screen,1,3,2,10.5
ppt_4,20,level7,realistic,Screen,1,3,2,9
ppt_4,20,level2,cartoon,Screen,1,3,2,10
ppt_4,20,level9,realistic,Screen,1,3,2,10
ppt_4,20,level10,cartoon,Screen,1,3,2,12.5
ppt_4,20,level5,cartoon,Screen,1,3,2,10.5
ppt_4,20,level4,cartoon,Screen,1,3,2,12
ppt_4,20,level6,realistic,Screen,1,3,2,10
ppt_4,20,level10,realistic,Screen,1,3,2,11.5
ppt_4,20,level1,realistic,Screen,1,3,2,11
ppt_4,20,level1,cartoon,Screen,1,3,2,12.5
ppt_4,20,level9,cartoon,Screen,1,3,2,14
ppt_4,20,level4,realistic,Screen,1,3,2,9.5
ppt_4,20,level2,realistic,Screen,1,3,2,7.5
ppt_4,20,level3,realistic,Screen,1,3,2,11
ppt_4,20,level8,cartoon,Screen,1,3,2,13
ppt_4,20,level8,realistic,Screen,1,3,2,12
ppt_4,20,level6,cartoon,Screen,1,3,2,12
ppt_4,20,level3,cartoon,Screen,1,3,2,10.5
ppt_4,20,level7,cartoon,Screen,1,3,2,12
ppt_40,45,level8,cartoon,Screen,2,3,3,10
ppt_40,45,level1,cartoon,Screen,2,3,3,9.5
ppt_40,45,level2,realistic,Screen,2,3,3,10.5
ppt_40,45,level4,realistic,Screen,2,3,3,10.5
ppt_40,45,level2,cartoon,Screen,2,3,3,9.5
ppt_40,45,level3,realistic,Screen,2,3,3,10
ppt_40,45,level10,cartoon,Screen,2,3,3,9.5
ppt_40,45,level9,cartoon,Screen,2,3,3,8
ppt_40,45,level7,cartoon,Screen,2,3,3,10.5
ppt_40,45,level6,cartoon,Screen,2,3,3,9
ppt_40,45,level7,realistic,Screen,2,3,3,12.5
ppt_40,45,level4,cartoon,Screen,2,3,3,7.5
ppt_40,45,level5,realistic,Screen,2,3,3,14
ppt_40,45,level6,realistic,Screen,2,3,3,6.5
ppt_40,45,level5,cartoon,Screen,2,3,3,9
ppt_40,45,level1,realistic,Screen,2,3,3,8
ppt_40,45,level10,realistic,Screen,2,3,3,9.5
ppt_40,45,level3,cartoon,Screen,2,3,3,9
ppt_40,45,level8,realistic,Screen,2,3,3,9
ppt_40,45,level9,realistic,Screen,2,3,3,10.5
ppt_41,19,level2,realistic,VR,2,2,3,11.5
ppt_41,19,level10,cartoon,VR,2,2,3,9.5
ppt_41,19,level6,realistic,VR,2,2,3,14
ppt_41,19,level3,cartoon,VR,2,2,3,13
ppt_41,19,level2,cartoon,VR,2,2,3,13.5
ppt_41,19,level4,cartoon,VR,2,2,3,10.5
ppt_41,19,level5,realistic,VR,2,2,3,9
ppt_41,19,level5,cartoon,VR,2,2,3,12
ppt_41,19,level3,realistic,VR,2,2,3,14.5
ppt_41,19,level10,realistic,VR,2,2,3,11
ppt_41,19,level1,cartoon,VR,2,2,3,14
ppt_41,19,level4,realistic,VR,2,2,3,12
ppt_41,19,level8,realistic,VR,2,2,3,14.5
ppt_41,19,level7,cartoon,VR,2,2,3,11.5
ppt_41,19,level8,cartoon,VR,2,2,3,13.5
ppt_41,19,level1,realistic,VR,2,2,3,14.5
ppt_41,19,level6,cartoon,VR,2,2,3,12.5
ppt_41,19,level7,realistic,VR,2,2,3,14
ppt_41,19,level9,realistic,VR,2,2,3,13
ppt_41,19,level9,cartoon,VR,2,2,3,12.5
ppt_42,39,level4,realistic,VR,3,3,4,21.5
ppt_42,39,level1,cartoon,VR,3,3,4,14
ppt_42,39,level2,realistic,VR,3,3,4,21
ppt_42,39,level3,realistic,VR,3,3,4,20.5
ppt_42,39,level6,cartoon,VR,3,3,4,15
ppt_42,39,level9,cartoon,VR,3,3,4,15.5
ppt_42,39,level7,realistic,VR,3,3,4,15.5
ppt_42,39,level1,realistic,VR,3,3,4,20.5
ppt_42,39,level10,realistic,VR,3,3,4,18
ppt_42,39,level4,cartoon,VR,3,3,4,16.5
ppt_42,39,level8,cartoon,VR,3,3,4,19.5
ppt_42,39,level8,realistic,VR,3,3,4,18.5
ppt_42,39,level9,realistic,VR,3,3,4,19
ppt_42,39,level3,cartoon,VR,3,3,4,15.5
ppt_42,39,level5,cartoon,VR,3,3,4,14
ppt_42,39,level10,cartoon,VR,3,3,4,15.5
ppt_42,39,level5,realistic,VR,3,3,4,19.5
ppt_42,39,level6,realistic,VR,3,3,4,20.5
ppt_42,39,level2,cartoon,VR,3,3,4,16
ppt_42,39,level7,cartoon,VR,3,3,4,15
ppt_43,30,level9,cartoon,VR,2,3,3,12
ppt_43,30,level7,cartoon,VR,2,3,3,11
ppt_43,30,level5,cartoon,VR,2,3,3,12
ppt_43,30,level10,cartoon,VR,2,3,3,10
ppt_43,30,level2,realistic,VR,2,3,3,14
ppt_43,30,level6,realistic,VR,2,3,3,12
ppt_43,30,level10,realistic,VR,2,3,3,13
ppt_43,30,level3,cartoon,VR,2,3,3,11
ppt_43,30,level2,cartoon,VR,2,3,3,13
ppt_43,30,level8,realistic,VR,2,3,3,11.5
ppt_43,30,level8,cartoon,VR,2,3,3,13
ppt_43,30,level9,realistic,VR,2,3,3,11
ppt_43,30,level1,realistic,VR,2,3,3,12.5
ppt_43,30,level5,realistic,VR,2,3,3,13.5
ppt_43,30,level3,realistic,VR,2,3,3,14
ppt_43,30,level1,cartoon,VR,2,3,3,9
ppt_43,30,level7,realistic,VR,2,3,3,13
ppt_43,30,level4,realistic,VR,2,3,3,12.5
ppt_43,30,level4,cartoon,VR,2,3,3,9
ppt_43,30,level6,cartoon,VR,2,3,3,12
ppt_44,23,level5,realistic,VR,2,1,1,8.5
ppt_44,23,level1,realistic,VR,2,1,1,7.5
ppt_44,23,level10,realistic,VR,2,1,1,9
ppt_44,23,level5,cartoon,VR,2,1,1,10.5
ppt_44,23,level3,realistic,VR,2,1,1,6
ppt_44,23,level1,cartoon,VR,2,1,1,8.5
ppt_44,23,level2,realistic,VR,2,1,1,5.5
ppt_44,23,level6,realistic,VR,2,1,1,6.5
ppt_44,23,level9,cartoon,VR,2,1,1,9.5
ppt_44,23,level4,realistic,VR,2,1,1,7
ppt_44,23,level7,cartoon,VR,2,1,1,9
ppt_44,23,level8,realistic,VR,2,1,1,10
ppt_44,23,level2,cartoon,VR,2,1,1,10
ppt_44,23,level7,realistic,VR,2,1,1,5.5
ppt_44,23,level8,cartoon,VR,2,1,1,7.5
ppt_44,23,level3,cartoon,VR,2,1,1,7
ppt_44,23,level9,realistic,VR,2,1,1,8
ppt_44,23,level10,cartoon,VR,2,1,1,9
ppt_44,23,level4,cartoon,VR,2,1,1,11
ppt_44,23,level6,cartoon,VR,2,1,1,8.5
ppt_45,44,level10,cartoon,VR,2,2,3,12
ppt_45,44,level8,realistic,VR,2,2,3,8
ppt_45,44,level3,cartoon,VR,2,2,3,11.5
ppt_45,44,level8,cartoon,VR,2,2,3,7.5
ppt_45,44,level2,cartoon,VR,2,2,3,9.5
ppt_45,44,level5,realistic,VR,2,2,3,8.5
ppt_45,44,level7,cartoon,VR,2,2,3,11
ppt_45,44,level6,realistic,VR,2,2,3,9
ppt_45,44,level4,realistic,VR,2,2,3,9
ppt_45,44,level1,cartoon,VR,2,2,3,11.5
ppt_45,44,level9,realistic,VR,2,2,3,11
ppt_45,44,level3,realistic,VR,2,2,3,9
ppt_45,44,level2,realistic,VR,2,2,3,6.5
ppt_45,44,level4,cartoon,VR,2,2,3,11.5
ppt_45,44,level5,cartoon,VR,2,2,3,8.5
ppt_45,44,level6,cartoon,VR,2,2,3,11
ppt_45,44,level7,realistic,VR,2,2,3,6
ppt_45,44,level1,realistic,VR,2,2,3,14
ppt_45,44,level10,realistic,VR,2,2,3,7.5
ppt_45,44,level9,cartoon,VR,2,2,3,6
ppt_46,37,level2,realistic,VR,2,2,2,9
ppt_46,37,level9,realistic,VR,2,2,2,10
ppt_46,37,level8,realistic,VR,2,2,2,10
ppt_46,37,level4,realistic,VR,2,2,2,6.5
ppt_46,37,level7,realistic,VR,2,2,2,5
ppt_46,37,level5,realistic,VR,2,2,2,8
ppt_46,37,level6,realistic,VR,2,2,2,13
ppt_46,37,level6,cartoon,VR,2,2,2,11.5
ppt_46,37,level10,cartoon,VR,2,2,2,9
ppt_46,37,level4,cartoon,VR,2,2,2,9.5
ppt_46,37,level3,cartoon,VR,2,2,2,8
ppt_46,37,level10,realistic,VR,2,2,2,9.5
ppt_46,37,level1,realistic,VR,2,2,2,6.5
ppt_46,37,level5,cartoon,VR,2,2,2,8.5
ppt_46,37,level9,cartoon,VR,2,2,2,10.5
ppt_46,37,level1,cartoon,VR,2,2,2,8
ppt_46,37,level2,cartoon,VR,2,2,2,8.5
ppt_46,37,level3,realistic,VR,2,2,2,7.5
ppt_46,37,level7,cartoon,VR,2,2,2,8.5
ppt_46,37,level8,cartoon,VR,2,2,2,11.5
ppt_47,42,level9,realistic,VR,2,2,2,3
ppt_47,42,level3,cartoon,VR,2,2,2,8.5
ppt_47,42,level6,realistic,VR,2,2,2,6.5
ppt_47,42,level2,realistic,VR,2,2,2,5
ppt_47,42,level7,cartoon,VR,2,2,2,3.5
ppt_47,42,level9,cartoon,VR,2,2,2,6
ppt_47,42,level8,realistic,VR,2,2,2,10
ppt_47,42,level4,realistic,VR,2,2,2,3.5
ppt_47,42,level5,cartoon,VR,2,2,2,5
ppt_47,42,level10,realistic,VR,2,2,2,9
ppt_47,42,level4,cartoon,VR,2,2,2,4.5
ppt_47,42,level7,realistic,VR,2,2,2,4
ppt_47,42,level6,cartoon,VR,2,2,2,3
ppt_47,42,level5,realistic,VR,2,2,2,6
ppt_47,42,level1,realistic,VR,2,2,2,11.5
ppt_47,42,level3,realistic,VR,2,2,2,5.5
ppt_47,42,level8,cartoon,VR,2,2,2,6.5
ppt_47,42,level1,cartoon,VR,2,2,2,5
ppt_47,42,level2,cartoon,VR,2,2,2,6.5
ppt_47,42,level10,cartoon,VR,2,2,2,4.5
ppt_48,20,level2,realistic,VR,2,3,3,11.5
ppt_48,20,level10,realistic,VR,2,3,3,10.5
ppt_48,20,level8,realistic,VR,2,3,3,7.5
ppt_48,20,level2,cartoon,VR,2,3,3,10.5
ppt_48,20,level8,cartoon,VR,2,3,3,17.5
ppt_48,20,level6,cartoon,VR,2,3,3,12.5
ppt_48,20,level4,realistic,VR,2,3,3,8
ppt_48,20,level5,cartoon,VR,2,3,3,12
ppt_48,20,level9,cartoon,VR,2,3,3,10
ppt_48,20,level5,realistic,VR,2,3,3,8
ppt_48,20,level1,cartoon,VR,2,3,3,9
ppt_48,20,level7,realistic,VR,2,3,3,8
ppt_48,20,level4,cartoon,VR,2,3,3,9.5
ppt_48,20,level7,cartoon,VR,2,3,3,15.5
ppt_48,20,level3,realistic,VR,2,3,3,9.5
ppt_48,20,level6,realistic,VR,2,3,3,10.5
ppt_48,20,level1,realistic,VR,2,3,3,8
ppt_48,20,level3,cartoon,VR,2,3,3,13
ppt_48,20,level9,realistic,VR,2,3,3,10.5
ppt_48,20,level10,cartoon,VR,2,3,3,14
ppt_49,45,level5,cartoon,VR,1,2,3,11.5
ppt_49,45,level2,realistic,VR,1,2,3,12.5
ppt_49,45,level4,realistic,VR,1,2,3,12
ppt_49,45,level10,cartoon,VR,1,2,3,15.5
ppt_49,45,level7,realistic,VR,1,2,3,7
ppt_49,45,level10,realistic,VR,1,2,3,10
ppt_49,45,level7,cartoon,VR,1,2,3,8.5
ppt_49,45,level4,cartoon,VR,1,2,3,10
ppt_49,45,level8,cartoon,VR,1,2,3,10
ppt_49,45,level6,cartoon,VR,1,2,3,5
ppt_49,45,level1,realistic,VR,1,2,3,9.5
ppt_49,45,level8,realistic,VR,1,2,3,10.5
ppt_49,45,level1,cartoon,VR,1,2,3,11.5
ppt_49,45,level3,realistic,VR,1,2,3,10
ppt_49,45,level2,cartoon,VR,1,2,3,9
ppt_49,45,level9,realistic,VR,1,2,3,6.5
ppt_49,45,level3,cartoon,VR,1,2,3,11.5
ppt_49,45,level5,realistic,VR,1,2,3,8
ppt_49,45,level6,realistic,VR,1,2,3,8
ppt_49,45,level9,cartoon,VR,1,2,3,9
ppt_5,40,level5,cartoon,Screen,2,2,2,9.5
ppt_5,40,level8,cartoon,Screen,2,2,2,11.5
ppt_5,40,level9,realistic,Screen,2,2,2,12
ppt_5,40,level4,realistic,Screen,2,2,2,12.5
ppt_5,40,level3,cartoon,Screen,2,2,2,10
ppt_5,40,level2,cartoon,Screen,2,2,2,12
ppt_5,40,level4,cartoon,Screen,2,2,2,11.5
ppt_5,40,level10,realistic,Screen,2,2,2,12.5
ppt_5,40,level1,cartoon,Screen,2,2,2,11
ppt_5,40,level7,realistic,Screen,2,2,2,11
ppt_5,40,level1,realistic,Screen,2,2,2,11.5
ppt_5,40,level7,cartoon,Screen,2,2,2,12.5
ppt_5,40,level6,cartoon,Screen,2,2,2,14
ppt_5,40,level2,realistic,Screen,2,2,2,10.5
ppt_5,40,level6,realistic,Screen,2,2,2,11
ppt_5,40,level3,realistic,Screen,2,2,2,12
ppt_5,40,level9,cartoon,Screen,2,2,2,10.5
ppt_5,40,level5,realistic,Screen,2,2,2,12.5
ppt_5,40,level10,cartoon,Screen,2,2,2,11
ppt_5,40,level8,realistic,Screen,2,2,2,11
ppt_50,39,level6,cartoon,VR,3,3,3,10
ppt_50,39,level1,realistic,VR,3,3,3,15.5
ppt_50,39,level9,cartoon,VR,3,3,3,13.5
ppt_50,39,level10,realistic,VR,3,3,3,17
ppt_50,39,level8,realistic,VR,3,3,3,15
ppt_50,39,level8,cartoon,VR,3,3,3,12
ppt_50,39,level2,cartoon,VR,3,3,3,15.5
ppt_50,39,level5,realistic,VR,3,3,3,15.5
ppt_50,39,level4,cartoon,VR,3,3,3,12.5
ppt_50,39,level2,realistic,VR,3,3,3,14
ppt_50,39,level3,cartoon,VR,3,3,3,12.5
ppt_50,39,level6,realistic,VR,3,3,3,16.5
ppt_50,39,level7,cartoon,VR,3,3,3,10
ppt_50,39,level10,cartoon,VR,3,3,3,15
ppt_50,39,level4,realistic,VR,3,3,3,15.5
ppt_50,39,level1,cartoon,VR,3,3,3,11
ppt_50,39,level9,realistic,VR,3,3,3,13
ppt_50,39,level7,realistic,VR,3,3,3,15
ppt_50,39,level5,cartoon,VR,3,3,3,10.5
ppt_50,39,level3,realistic,VR,3,3,3,16.5
ppt_51,41,level4,realistic,VR,2,3,2,9.5
ppt_51,41,level2,cartoon,VR,2,3,2,8
ppt_51,41,level8,cartoon,VR,2,3,2,9
ppt_51,41,level9,realistic,VR,2,3,2,7.5
ppt_51,41,level7,realistic,VR,2,3,2,7
ppt_51,41,level7,cartoon,VR,2,3,2,9.5
ppt_51,41,level9,cartoon,VR,2,3,2,10
ppt_51,41,level8,realistic,VR,2,3,2,8.5
ppt_51,41,level4,cartoon,VR,2,3,2,9.5
ppt_51,41,level5,cartoon,VR,2,3,2,9
ppt_51,41,level1,realistic,VR,2,3,2,7
ppt_51,41,level6,realistic,VR,2,3,2,5.5
ppt_51,41,level5,realistic,VR,2,3,2,5.5
ppt_51,41,level3,cartoon,VR,2,3,2,11
ppt_51,41,level6,cartoon,VR,2,3,2,10.5
ppt_51,41,level10,cartoon,VR,2,3,2,6.5
ppt_51,41,level3,realistic,VR,2,3,2,8.5
ppt_51,41,level2,realistic,VR,2,3,2,12
ppt_51,41,level10,realistic,VR,2,3,2,8
ppt_51,41,level1,cartoon,VR,2,3,2,10
ppt_52,29,level7,realistic,VR,2,3,3,9.5
ppt_52,29,level9,cartoon,VR,2,3,3,11.5
ppt_52,29,level8,cartoon,VR,2,3,3,11.5
ppt_52,29,level3,cartoon,VR,2,3,3,13
ppt_52,29,level2,cartoon,VR,2,3,3,12.5
ppt_52,29,level8,realistic,VR,2,3,3,12
ppt_52,29,level10,realistic,VR,2,3,3,12.5
ppt_52,29,level1,cartoon,VR,2,3,3,9.5
ppt_52,29,level1,realistic,VR,2,3,3,10.5
ppt_52,29,level7,cartoon,VR,2,3,3,11.5
ppt_52,29,level2,realistic,VR,2,3,3,14
ppt_52,29,level10,cartoon,VR,2,3,3,13.5
ppt_52,29,level6,cartoon,VR,2,3,3,15.5
ppt_52,29,level9,realistic,VR,2,3,3,12
ppt_52,29,level4,realistic,VR,2,3,3,12.5
ppt_52,29,level5,realistic,VR,2,3,3,9.5
ppt_52,29,level6,realistic,VR,2,3,3,12
ppt_52,29,level5,cartoon,VR,2,3,3,10.5
ppt_52,29,level3,realistic,VR,2,3,3,13.5
ppt_52,29,level4,cartoon,VR,2,3,3,12
ppt_53,24,level5,cartoon,VR,3,2,3,0
ppt_53,24,level8,realistic,VR,3,2,3,0
ppt_53,24,level4,realistic,VR,3,2,3,0
ppt_53,24,level9,cartoon,VR,3,2,3,0
ppt_53,24,level6,realistic,VR,3,2,3,0
ppt_53,24,level7,realistic,VR,3,2,3,0
ppt_53,24,level6,cartoon,VR,3,2,3,0
ppt_53,24,level3,cartoon,VR,3,2,3,0
ppt_53,24,level7,cartoon,VR,3,2,3,0
ppt_53,24,level1,realistic,VR,3,2,3,0
ppt_53,24,level1,cartoon,VR,3,2,3,0
ppt_53,24,level3,realistic,VR,3,2,3,0
ppt_53,24,level8,cartoon,VR,3,2,3,0
ppt_53,24,level10,cartoon,VR,3,2,3,0
ppt_53,24,level9,realistic,VR,3,2,3,0
ppt_53,24,level5,realistic,VR,3,2,3,0
ppt_53,24,level2,cartoon,VR,3,2,3,0
ppt_53,24,level2,realistic,VR,3,2,3,0
ppt_53,24,level10,realistic,VR,3,2,3,0
ppt_53,24,level4,cartoon,VR,3,2,3,0
ppt_54,35,level1,realistic,VR,2,3,3,11.5
ppt_54,35,level2,cartoon,VR,2,3,3,11.5
ppt_54,35,level4,cartoon,VR,2,3,3,8
ppt_54,35,level5,realistic,VR,2,3,3,12
ppt_54,35,level9,realistic,VR,2,3,3,8
ppt_54,35,level10,cartoon,VR,2,3,3,10.5
ppt_54,35,level3,realistic,VR,2,3,3,9
ppt_54,35,level7,cartoon,VR,2,3,3,12
ppt_54,35,level7,realistic,VR,2,3,3,11.5
ppt_54,35,level8,realistic,VR,2,3,3,10.5
ppt_54,35,level3,cartoon,VR,2,3,3,6.5
ppt_54,35,level1,cartoon,VR,2,3,3,8.5
ppt_54,35,level2,realistic,VR,2,3,3,13.5
ppt_54,35,level10,realistic,VR,2,3,3,12
ppt_54,35,level6,cartoon,VR,2,3,3,8.5
ppt_54,35,level5,cartoon,VR,2,3,3,10
ppt_54,35,level8,cartoon,VR,2,3,3,11
ppt_54,35,level9,cartoon,VR,2,3,3,10
ppt_54,35,level6,realistic,VR,2,3,3,12.5
ppt_54,35,level4,realistic,VR,2,3,3,6.5
ppt_55,45,level8,cartoon,VR,2,2,2,5.5
ppt_55,45,level6,realistic,VR,2,2,2,0
ppt_55,45,level7,cartoon,VR,2,2,2,5
ppt_55,45,level2,cartoon,VR,2,2,2,6.5
ppt_55,45,level5,cartoon,VR,2,2,2,2
ppt_55,45,level2,realistic,VR,2,2,2,2
ppt_55,45,level6,cartoon,VR,2,2,2,7
ppt_55,45,level5,realistic,VR,2,2,2,4
ppt_55,45,level3,cartoon,VR,2,2,2,6.5
ppt_55,45,level10,cartoon,VR,2,2,2,5.5
ppt_55,45,level10,realistic,VR,2,2,2,3
ppt_55,45,level4,cartoon,VR,2,2,2,6.5
ppt_55,45,level8,realistic,VR,2,2,2,4
ppt_55,45,level1,cartoon,VR,2,2,2,3
ppt_55,45,level9,cartoon,VR,2,2,2,7
ppt_55,45,level3,realistic,VR,2,2,2,1.5
ppt_55,45,level1,realistic,VR,2,2,2,3
ppt_55,45,level4,realistic,VR,2,2,2,2.5
ppt_55,45,level7,realistic,VR,2,2,2,4
ppt_55,45,level9,realistic,VR,2,2,2,3
ppt_56,42,level1,realistic,VR,1,2,2,8.5
ppt_56,42,level1,cartoon,VR,1,2,2,9
ppt_56,42,level10,realistic,VR,1,2,2,11
ppt_56,42,level6,realistic,VR,1,2,2,9
ppt_56,42,level8,realistic,VR,1,2,2,6
ppt_56,42,level5,cartoon,VR,1,2,2,7
ppt_56,42,level3,realistic,VR,1,2,2,10
ppt_56,42,level3,cartoon,VR,1,2,2,13
ppt_56,42,level10,cartoon,VR,1,2,2,11
ppt_56,42,level5,realistic,VR,1,2,2,5
ppt_56,42,level6,cartoon,VR,1,2,2,10.5
ppt_56,42,level9,realistic,VR,1,2,2,8.5
ppt_56,42,level7,cartoon,VR,1,2,2,10.5
ppt_56,42,level2,cartoon,VR,1,2,2,11
ppt_56,42,level4,cartoon,VR,1,2,2,9.5
ppt_56,42,level2,realistic,VR,1,2,2,7
ppt_56,42,level9,cartoon,VR,1,2,2,5.5
ppt_56,42,level7,realistic,VR,1,2,2,9
ppt_56,42,level4,realistic,VR,1,2,2,8
ppt_56,42,level8,cartoon,VR,1,2,2,8.5
ppt_57,35,level4,realistic,VR,2,4,3,10
ppt_57,35,level8,realistic,VR,2,4,3,9.5
ppt_57,35,level7,realistic,VR,2,4,3,9.5
ppt_57,35,level10,cartoon,VR,2,4,3,14.5
ppt_57,35,level9,cartoon,VR,2,4,3,11.5
ppt_57,35,level1,realistic,VR,2,4,3,9.5
ppt_57,35,level6,realistic,VR,2,4,3,9.5
ppt_57,35,level5,cartoon,VR,2,4,3,11
ppt_57,35,level10,realistic,VR,2,4,3,11
ppt_57,35,level3,cartoon,VR,2,4,3,11.5
ppt_57,35,level2,cartoon,VR,2,4,3,10
ppt_57,35,level2,realistic,VR,2,4,3,11
ppt_57,35,level7,cartoon,VR,2,4,3,9.5
